PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(96, 185)",2,"(0, 1)","[(96, 185), (242, 174)]"
"(242, 174)",2,"(0, 5)","[(96, 185), (100, 179)]"
"(184, 157)",2,"(0, 7)","[(96, 185), (13, 71)]"
"(149, 164)",2,"(1, 2)","[(242, 174), (184, 157)]"
"(154, 159)",2,"(1, 7)","[(242, 174), (13, 71)]"
"(100, 179)",2,"(2, 7)","[(184, 157), (13, 71)]"
"(74, 138)",2,"(6, 7)","[(74, 138), (13, 71)]"
"(13, 71)",3,"(0, 1, 2)","[(96, 185), (242, 174), (184, 157)]"
,3,"(0, 1, 5)","[(96, 185), (242, 174), (100, 179)]"
,3,"(0, 3, 5)","[(96, 185), (149, 164), (100, 179)]"
,3,"(0, 5, 6)","[(96, 185), (100, 179), (74, 138)]"
,3,"(0, 5, 7)","[(96, 185), (100, 179), (13, 71)]"
,3,"(0, 6, 7)","[(96, 185), (74, 138), (13, 71)]"
,3,"(1, 2, 3)","[(242, 174), (184, 157), (149, 164)]"
,3,"(1, 2, 4)","[(242, 174), (184, 157), (154, 159)]"
,3,"(1, 2, 7)","[(242, 174), (184, 157), (13, 71)]"
,3,"(2, 6, 7)","[(184, 157), (74, 138), (13, 71)]"
,3,"(4, 6, 7)","[(154, 159), (74, 138), (13, 71)]"
,3,"(5, 6, 7)","[(100, 179), (74, 138), (13, 71)]"
,4,"(0, 1, 2, 3)","[(96, 185), (242, 174), (184, 157), (149, 164)]"
,4,"(0, 1, 2, 5)","[(96, 185), (242, 174), (184, 157), (100, 179)]"
,4,"(0, 1, 3, 5)","[(96, 185), (242, 174), (149, 164), (100, 179)]"
,4,"(0, 3, 4, 5)","[(96, 185), (149, 164), (154, 159), (100, 179)]"
,4,"(0, 3, 5, 6)","[(96, 185), (149, 164), (100, 179), (74, 138)]"
,4,"(0, 5, 6, 7)","[(96, 185), (100, 179), (74, 138), (13, 71)]"
