PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(73, 231)",2,"(0, 1)","[(73, 231), (182, 148)]"
"(182, 148)",2,"(0, 2)","[(73, 231), (104, 203)]"
"(104, 203)",2,"(0, 6)","[(73, 231), (90, 174)]"
"(152, 114)",2,"(0, 7)","[(73, 231), (87, 24)]"
"(123, 138)",2,"(1, 2)","[(182, 148), (104, 203)]"
"(116, 140)",2,"(1, 3)","[(182, 148), (152, 114)]"
"(90, 174)",2,"(1, 7)","[(182, 148), (87, 24)]"
"(87, 24)",2,"(3, 7)","[(152, 114), (87, 24)]"
,2,"(5, 7)","[(116, 140), (87, 24)]"
,2,"(6, 7)","[(90, 174), (87, 24)]"
,3,"(0, 1, 2)","[(73, 231), (182, 148), (104, 203)]"
,3,"(0, 2, 6)","[(73, 231), (104, 203), (90, 174)]"
,3,"(0, 6, 7)","[(73, 231), (90, 174), (87, 24)]"
,3,"(1, 2, 3)","[(182, 148), (104, 203), (152, 114)]"
,3,"(1, 3, 4)","[(182, 148), (152, 114), (123, 138)]"
,3,"(1, 3, 7)","[(182, 148), (152, 114), (87, 24)]"
,3,"(3, 4, 7)","[(152, 114), (123, 138), (87, 24)]"
,3,"(3, 5, 7)","[(152, 114), (116, 140), (87, 24)]"
,3,"(4, 5, 7)","[(123, 138), (116, 140), (87, 24)]"
,3,"(5, 6, 7)","[(116, 140), (90, 174), (87, 24)]"
,4,"(0, 1, 2, 3)","[(73, 231), (182, 148), (104, 203), (152, 114)]"
,4,"(0, 1, 2, 6)","[(73, 231), (182, 148), (104, 203), (90, 174)]"
,4,"(0, 2, 5, 6)","[(73, 231), (104, 203), (116, 140), (90, 174)]"
,4,"(0, 2, 6, 7)","[(73, 231), (104, 203), (90, 174), (87, 24)]"
,4,"(0, 5, 6, 7)","[(73, 231), (116, 140), (90, 174), (87, 24)]"
