PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(24, 241)",2,"(0, 1)","[(24, 241), (240, 199)]"
"(240, 199)",2,"(0, 5)","[(24, 241), (34, 119)]"
"(159, 147)",2,"(0, 7)","[(24, 241), (16, 15)]"
"(131, 145)",2,"(1, 2)","[(240, 199), (159, 147)]"
"(122, 149)",2,"(1, 7)","[(240, 199), (16, 15)]"
"(34, 119)",2,"(6, 7)","[(25, 48), (16, 15)]"
"(25, 48)",3,"(0, 1, 2)","[(24, 241), (240, 199), (159, 147)]"
"(16, 15)",3,"(0, 1, 4)","[(24, 241), (240, 199), (122, 149)]"
,3,"(0, 1, 5)","[(24, 241), (240, 199), (34, 119)]"
,3,"(0, 4, 5)","[(24, 241), (122, 149), (34, 119)]"
,3,"(0, 5, 6)","[(24, 241), (34, 119), (25, 48)]"
,3,"(0, 5, 7)","[(24, 241), (34, 119), (16, 15)]"
,3,"(0, 6, 7)","[(24, 241), (25, 48), (16, 15)]"
,3,"(1, 2, 3)","[(240, 199), (159, 147), (131, 145)]"
,3,"(1, 2, 7)","[(240, 199), (159, 147), (16, 15)]"
,3,"(1, 6, 7)","[(240, 199), (25, 48), (16, 15)]"
,3,"(2, 6, 7)","[(159, 147), (25, 48), (16, 15)]"
,3,"(5, 6, 7)","[(34, 119), (25, 48), (16, 15)]"
,4,"(0, 1, 2, 3)","[(24, 241), (240, 199), (159, 147), (131, 145)]"
,4,"(0, 1, 2, 4)","[(24, 241), (240, 199), (159, 147), (122, 149)]"
,4,"(0, 1, 3, 4)","[(24, 241), (240, 199), (131, 145), (122, 149)]"
,4,"(0, 1, 4, 5)","[(24, 241), (240, 199), (122, 149), (34, 119)]"
,4,"(0, 3, 4, 5)","[(24, 241), (131, 145), (122, 149), (34, 119)]"
,4,"(0, 4, 5, 6)","[(24, 241), (122, 149), (34, 119), (25, 48)]"
,4,"(0, 5, 6, 7)","[(24, 241), (34, 119), (25, 48), (16, 15)]"
