PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(211, 236)",2,"(0, 1)","[(211, 236), (240, 30)]"
"(240, 30)",2,"(0, 3)","[(211, 236), (188, 219)]"
"(117, 141)",2,"(0, 7)","[(211, 236), (5, 201)]"
"(188, 219)",2,"(1, 2)","[(240, 30), (117, 141)]"
"(148, 197)",2,"(1, 7)","[(240, 30), (5, 201)]"
"(151, 209)",2,"(2, 7)","[(117, 141), (5, 201)]"
"(79, 202)",2,"(6, 7)","[(79, 202), (5, 201)]"
"(5, 201)",3,"(0, 1, 2)","[(211, 236), (240, 30), (117, 141)]"
,3,"(0, 1, 3)","[(211, 236), (240, 30), (188, 219)]"
,3,"(0, 3, 5)","[(211, 236), (188, 219), (151, 209)]"
,3,"(0, 3, 7)","[(211, 236), (188, 219), (5, 201)]"
,3,"(0, 6, 7)","[(211, 236), (79, 202), (5, 201)]"
,3,"(1, 2, 3)","[(240, 30), (117, 141), (188, 219)]"
,3,"(1, 2, 4)","[(240, 30), (117, 141), (148, 197)]"
,3,"(1, 2, 7)","[(240, 30), (117, 141), (5, 201)]"
,3,"(2, 6, 7)","[(117, 141), (79, 202), (5, 201)]"
,3,"(5, 6, 7)","[(151, 209), (79, 202), (5, 201)]"
,4,"(0, 1, 2, 3)","[(211, 236), (240, 30), (117, 141), (188, 219)]"
,4,"(0, 1, 3, 4)","[(211, 236), (240, 30), (188, 219), (148, 197)]"
,4,"(0, 1, 3, 5)","[(211, 236), (240, 30), (188, 219), (151, 209)]"
,4,"(0, 3, 4, 5)","[(211, 236), (188, 219), (148, 197), (151, 209)]"
,4,"(0, 3, 5, 6)","[(211, 236), (188, 219), (151, 209), (79, 202)]"
,4,"(0, 3, 5, 7)","[(211, 236), (188, 219), (151, 209), (5, 201)]"
,4,"(0, 3, 6, 7)","[(211, 236), (188, 219), (79, 202), (5, 201)]"
,4,"(0, 5, 6, 7)","[(211, 236), (151, 209), (79, 202), (5, 201)]"
