PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(1, 224)",2,"(0, 1)","[(1, 224), (231, 252)]"
"(231, 252)",2,"(0, 5)","[(1, 224), (38, 188)]"
"(189, 201)",2,"(0, 7)","[(1, 224), (104, 3)]"
"(196, 197)",2,"(1, 2)","[(231, 252), (189, 201)]"
"(124, 199)",2,"(1, 3)","[(231, 252), (196, 197)]"
"(38, 188)",2,"(1, 7)","[(231, 252), (104, 3)]"
"(51, 168)",2,"(3, 7)","[(196, 197), (104, 3)]"
"(104, 3)",2,"(6, 7)","[(51, 168), (104, 3)]"
,3,"(0, 1, 2)","[(1, 224), (231, 252), (189, 201)]"
,3,"(0, 1, 4)","[(1, 224), (231, 252), (124, 199)]"
,3,"(0, 1, 5)","[(1, 224), (231, 252), (38, 188)]"
,3,"(0, 5, 6)","[(1, 224), (38, 188), (51, 168)]"
,3,"(0, 5, 7)","[(1, 224), (38, 188), (104, 3)]"
,3,"(0, 6, 7)","[(1, 224), (51, 168), (104, 3)]"
,3,"(1, 2, 3)","[(231, 252), (189, 201), (196, 197)]"
,3,"(1, 3, 7)","[(231, 252), (196, 197), (104, 3)]"
,3,"(2, 3, 7)","[(189, 201), (196, 197), (104, 3)]"
,3,"(3, 6, 7)","[(196, 197), (51, 168), (104, 3)]"
,3,"(5, 6, 7)","[(38, 188), (51, 168), (104, 3)]"
,4,"(0, 1, 2, 3)","[(1, 224), (231, 252), (189, 201), (196, 197)]"
,4,"(0, 1, 2, 4)","[(1, 224), (231, 252), (189, 201), (124, 199)]"
,4,"(0, 1, 4, 5)","[(1, 224), (231, 252), (124, 199), (38, 188)]"
,4,"(0, 1, 5, 6)","[(1, 224), (231, 252), (38, 188), (51, 168)]"
,4,"(0, 4, 5, 6)","[(1, 224), (124, 199), (38, 188), (51, 168)]"
,4,"(0, 5, 6, 7)","[(1, 224), (38, 188), (51, 168), (104, 3)]"
