PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(205, 53)",2,"(0, 1)","[(205, 53), (192, 27)]"
"(192, 27)",2,"(0, 7)","[(205, 53), (216, 229)]"
"(15, 164)",2,"(1, 2)","[(192, 27), (15, 164)]"
"(85, 129)",2,"(2, 3)","[(15, 164), (85, 129)]"
"(163, 178)",2,"(2, 7)","[(15, 164), (216, 229)]"
"(179, 183)",2,"(6, 7)","[(204, 210), (216, 229)]"
"(204, 210)",3,"(0, 1, 2)","[(205, 53), (192, 27), (15, 164)]"
"(216, 229)",3,"(0, 1, 3)","[(205, 53), (192, 27), (85, 129)]"
,3,"(0, 1, 5)","[(205, 53), (192, 27), (179, 183)]"
,3,"(0, 1, 6)","[(205, 53), (192, 27), (204, 210)]"
,3,"(0, 1, 7)","[(205, 53), (192, 27), (216, 229)]"
,3,"(0, 6, 7)","[(205, 53), (204, 210), (216, 229)]"
,3,"(1, 2, 3)","[(192, 27), (15, 164), (85, 129)]"
,3,"(2, 3, 4)","[(15, 164), (85, 129), (163, 178)]"
,3,"(2, 3, 7)","[(15, 164), (85, 129), (216, 229)]"
,3,"(2, 6, 7)","[(15, 164), (204, 210), (216, 229)]"
,3,"(5, 6, 7)","[(179, 183), (204, 210), (216, 229)]"
,4,"(0, 1, 2, 3)","[(205, 53), (192, 27), (15, 164), (85, 129)]"
,4,"(0, 1, 3, 4)","[(205, 53), (192, 27), (85, 129), (163, 178)]"
,4,"(0, 1, 3, 5)","[(205, 53), (192, 27), (85, 129), (179, 183)]"
,4,"(0, 1, 4, 5)","[(205, 53), (192, 27), (163, 178), (179, 183)]"
,4,"(0, 1, 5, 6)","[(205, 53), (192, 27), (179, 183), (204, 210)]"
,4,"(0, 1, 6, 7)","[(205, 53), (192, 27), (204, 210), (216, 229)]"
,4,"(0, 5, 6, 7)","[(205, 53), (179, 183), (204, 210), (216, 229)]"
