PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(110, 190)",2,"(0, 1)","[(110, 190), (151, 168)]"
"(151, 168)",2,"(0, 6)","[(110, 190), (85, 164)]"
"(208, 94)",2,"(0, 7)","[(110, 190), (51, 147)]"
"(129, 109)",2,"(1, 2)","[(151, 168), (208, 94)]"
"(107, 87)",2,"(2, 3)","[(208, 94), (129, 109)]"
"(66, 66)",2,"(2, 4)","[(208, 94), (107, 87)]"
"(85, 164)",2,"(2, 5)","[(208, 94), (66, 66)]"
"(51, 147)",2,"(4, 5)","[(107, 87), (66, 66)]"
,2,"(5, 7)","[(66, 66), (51, 147)]"
,2,"(6, 7)","[(85, 164), (51, 147)]"
,3,"(0, 1, 2)","[(110, 190), (151, 168), (208, 94)]"
,3,"(0, 1, 6)","[(110, 190), (151, 168), (85, 164)]"
,3,"(0, 6, 7)","[(110, 190), (85, 164), (51, 147)]"
,3,"(1, 2, 3)","[(151, 168), (208, 94), (129, 109)]"
,3,"(2, 3, 4)","[(208, 94), (129, 109), (107, 87)]"
,3,"(2, 4, 5)","[(208, 94), (107, 87), (66, 66)]"
,3,"(3, 4, 5)","[(129, 109), (107, 87), (66, 66)]"
,3,"(4, 5, 7)","[(107, 87), (66, 66), (51, 147)]"
,3,"(5, 6, 7)","[(66, 66), (85, 164), (51, 147)]"
,4,"(0, 1, 2, 3)","[(110, 190), (151, 168), (208, 94), (129, 109)]"
,4,"(0, 1, 2, 6)","[(110, 190), (151, 168), (208, 94), (85, 164)]"
,4,"(0, 1, 6, 7)","[(110, 190), (151, 168), (85, 164), (51, 147)]"
,4,"(0, 5, 6, 7)","[(110, 190), (66, 66), (85, 164), (51, 147)]"
