PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(28, 253)",2,"(0, 1)","[(28, 253), (253, 193)]"
"(253, 193)",2,"(0, 3)","[(28, 253), (150, 207)]"
"(240, 190)",2,"(0, 6)","[(28, 253), (27, 218)]"
"(150, 207)",2,"(0, 7)","[(28, 253), (3, 17)]"
"(146, 138)",2,"(1, 2)","[(253, 193), (240, 190)]"
"(30, 213)",2,"(1, 7)","[(253, 193), (3, 17)]"
"(27, 218)",2,"(4, 7)","[(146, 138), (3, 17)]"
"(3, 17)",2,"(5, 7)","[(30, 213), (3, 17)]"
,2,"(6, 7)","[(27, 218), (3, 17)]"
,3,"(0, 1, 2)","[(28, 253), (253, 193), (240, 190)]"
,3,"(0, 1, 3)","[(28, 253), (253, 193), (150, 207)]"
,3,"(0, 3, 6)","[(28, 253), (150, 207), (27, 218)]"
,3,"(0, 5, 6)","[(28, 253), (30, 213), (27, 218)]"
,3,"(0, 6, 7)","[(28, 253), (27, 218), (3, 17)]"
,3,"(1, 2, 3)","[(253, 193), (240, 190), (150, 207)]"
,3,"(1, 2, 4)","[(253, 193), (240, 190), (146, 138)]"
,3,"(1, 2, 7)","[(253, 193), (240, 190), (3, 17)]"
,3,"(1, 4, 7)","[(253, 193), (146, 138), (3, 17)]"
,3,"(2, 4, 7)","[(240, 190), (146, 138), (3, 17)]"
,3,"(4, 5, 7)","[(146, 138), (30, 213), (3, 17)]"
,3,"(5, 6, 7)","[(30, 213), (27, 218), (3, 17)]"
,4,"(0, 1, 2, 3)","[(28, 253), (253, 193), (240, 190), (150, 207)]"
,4,"(0, 1, 3, 6)","[(28, 253), (253, 193), (150, 207), (27, 218)]"
,4,"(0, 3, 5, 6)","[(28, 253), (150, 207), (30, 213), (27, 218)]"
,4,"(0, 5, 6, 7)","[(28, 253), (30, 213), (27, 218), (3, 17)]"
