PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(243, 246)",2,"(0, 1)","[(243, 246), (248, 10)]"
"(248, 10)",2,"(0, 4)","[(243, 246), (152, 187)]"
"(8, 30)",2,"(0, 7)","[(243, 246), (118, 232)]"
"(99, 122)",2,"(1, 2)","[(248, 10), (8, 30)]"
"(152, 187)",2,"(2, 3)","[(8, 30), (99, 122)]"
"(89, 153)",2,"(2, 5)","[(8, 30), (89, 153)]"
"(120, 213)",2,"(2, 7)","[(8, 30), (118, 232)]"
"(118, 232)",2,"(6, 7)","[(120, 213), (118, 232)]"
,3,"(0, 1, 2)","[(243, 246), (248, 10), (8, 30)]"
,3,"(0, 1, 3)","[(243, 246), (248, 10), (99, 122)]"
,3,"(0, 1, 4)","[(243, 246), (248, 10), (152, 187)]"
,3,"(0, 4, 7)","[(243, 246), (152, 187), (118, 232)]"
,3,"(0, 6, 7)","[(243, 246), (120, 213), (118, 232)]"
,3,"(1, 2, 3)","[(248, 10), (8, 30), (99, 122)]"
,3,"(2, 3, 5)","[(8, 30), (99, 122), (89, 153)]"
,3,"(2, 5, 7)","[(8, 30), (89, 153), (118, 232)]"
,3,"(2, 6, 7)","[(8, 30), (120, 213), (118, 232)]"
,3,"(5, 6, 7)","[(89, 153), (120, 213), (118, 232)]"
,4,"(0, 1, 2, 3)","[(243, 246), (248, 10), (8, 30), (99, 122)]"
,4,"(0, 1, 3, 4)","[(243, 246), (248, 10), (99, 122), (152, 187)]"
,4,"(0, 1, 4, 6)","[(243, 246), (248, 10), (152, 187), (120, 213)]"
,4,"(0, 1, 4, 7)","[(243, 246), (248, 10), (152, 187), (118, 232)]"
,4,"(0, 4, 6, 7)","[(243, 246), (152, 187), (120, 213), (118, 232)]"
,4,"(0, 5, 6, 7)","[(243, 246), (89, 153), (120, 213), (118, 232)]"
