PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(7, 230)",2,"(0, 1)","[(7, 230), (248, 201)]"
"(248, 201)",2,"(0, 5)","[(7, 230), (34, 204)]"
"(227, 189)",2,"(0, 6)","[(7, 230), (29, 192)]"
"(134, 199)",2,"(0, 7)","[(7, 230), (96, 25)]"
"(140, 193)",2,"(1, 2)","[(248, 201), (227, 189)]"
"(34, 204)",2,"(1, 7)","[(248, 201), (96, 25)]"
"(29, 192)",2,"(2, 7)","[(227, 189), (96, 25)]"
"(96, 25)",2,"(6, 7)","[(29, 192), (96, 25)]"
,3,"(0, 1, 2)","[(7, 230), (248, 201), (227, 189)]"
,3,"(0, 1, 3)","[(7, 230), (248, 201), (134, 199)]"
,3,"(0, 1, 5)","[(7, 230), (248, 201), (34, 204)]"
,3,"(0, 3, 5)","[(7, 230), (134, 199), (34, 204)]"
,3,"(0, 5, 6)","[(7, 230), (34, 204), (29, 192)]"
,3,"(0, 6, 7)","[(7, 230), (29, 192), (96, 25)]"
,3,"(1, 2, 3)","[(248, 201), (227, 189), (134, 199)]"
,3,"(1, 2, 4)","[(248, 201), (227, 189), (140, 193)]"
,3,"(1, 2, 7)","[(248, 201), (227, 189), (96, 25)]"
,3,"(2, 4, 7)","[(227, 189), (140, 193), (96, 25)]"
,3,"(2, 6, 7)","[(227, 189), (29, 192), (96, 25)]"
,3,"(4, 6, 7)","[(140, 193), (29, 192), (96, 25)]"
,3,"(5, 6, 7)","[(34, 204), (29, 192), (96, 25)]"
,4,"(0, 1, 2, 3)","[(7, 230), (248, 201), (227, 189), (134, 199)]"
,4,"(0, 1, 3, 5)","[(7, 230), (248, 201), (134, 199), (34, 204)]"
,4,"(0, 3, 5, 6)","[(7, 230), (134, 199), (34, 204), (29, 192)]"
,4,"(0, 5, 6, 7)","[(7, 230), (34, 204), (29, 192), (96, 25)]"
