PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(26, 208)",2,"(0, 1)","[(26, 208), (81, 217)]"
"(81, 217)",2,"(0, 6)","[(26, 208), (108, 129)]"
"(180, 189)",2,"(0, 7)","[(26, 208), (164, 39)]"
"(233, 144)",2,"(1, 2)","[(81, 217), (180, 189)]"
"(162, 148)",2,"(2, 3)","[(180, 189), (233, 144)]"
"(219, 68)",2,"(3, 5)","[(233, 144), (219, 68)]"
"(108, 129)",2,"(5, 7)","[(219, 68), (164, 39)]"
"(164, 39)",2,"(6, 7)","[(108, 129), (164, 39)]"
,3,"(0, 1, 2)","[(26, 208), (81, 217), (180, 189)]"
,3,"(0, 1, 6)","[(26, 208), (81, 217), (108, 129)]"
,3,"(0, 6, 7)","[(26, 208), (108, 129), (164, 39)]"
,3,"(1, 2, 3)","[(81, 217), (180, 189), (233, 144)]"
,3,"(2, 3, 4)","[(180, 189), (233, 144), (162, 148)]"
,3,"(2, 3, 5)","[(180, 189), (233, 144), (219, 68)]"
,3,"(3, 5, 7)","[(233, 144), (219, 68), (164, 39)]"
,3,"(5, 6, 7)","[(219, 68), (108, 129), (164, 39)]"
,4,"(0, 1, 2, 3)","[(26, 208), (81, 217), (180, 189), (233, 144)]"
,4,"(0, 1, 2, 4)","[(26, 208), (81, 217), (180, 189), (162, 148)]"
,4,"(0, 1, 2, 6)","[(26, 208), (81, 217), (180, 189), (108, 129)]"
,4,"(0, 1, 4, 6)","[(26, 208), (81, 217), (162, 148), (108, 129)]"
,4,"(0, 1, 6, 7)","[(26, 208), (81, 217), (108, 129), (164, 39)]"
,4,"(0, 5, 6, 7)","[(26, 208), (219, 68), (108, 129), (164, 39)]"
