PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(6, 21)",2,"(0, 1)","[(6, 21), (95, 235)]"
"(95, 235)",2,"(0, 3)","[(6, 21), (84, 117)]"
"(104, 157)",2,"(0, 6)","[(6, 21), (102, 51)]"
"(84, 117)",2,"(0, 7)","[(6, 21), (250, 35)]"
"(92, 101)",2,"(1, 2)","[(95, 235), (104, 157)]"
"(184, 103)",2,"(1, 5)","[(95, 235), (184, 103)]"
"(102, 51)",2,"(1, 7)","[(95, 235), (250, 35)]"
"(250, 35)",2,"(5, 7)","[(184, 103), (250, 35)]"
,2,"(6, 7)","[(102, 51), (250, 35)]"
,3,"(0, 1, 2)","[(6, 21), (95, 235), (104, 157)]"
,3,"(0, 1, 3)","[(6, 21), (95, 235), (84, 117)]"
,3,"(0, 3, 4)","[(6, 21), (84, 117), (92, 101)]"
,3,"(0, 3, 6)","[(6, 21), (84, 117), (102, 51)]"
,3,"(0, 4, 6)","[(6, 21), (92, 101), (102, 51)]"
,3,"(0, 6, 7)","[(6, 21), (102, 51), (250, 35)]"
,3,"(1, 2, 3)","[(95, 235), (104, 157), (84, 117)]"
,3,"(1, 2, 5)","[(95, 235), (104, 157), (184, 103)]"
,3,"(1, 5, 7)","[(95, 235), (184, 103), (250, 35)]"
,3,"(2, 5, 7)","[(104, 157), (184, 103), (250, 35)]"
,3,"(5, 6, 7)","[(184, 103), (102, 51), (250, 35)]"
,4,"(0, 1, 2, 3)","[(6, 21), (95, 235), (104, 157), (84, 117)]"
,4,"(0, 1, 3, 4)","[(6, 21), (95, 235), (84, 117), (92, 101)]"
,4,"(0, 3, 4, 6)","[(6, 21), (84, 117), (92, 101), (102, 51)]"
,4,"(0, 4, 6, 7)","[(6, 21), (92, 101), (102, 51), (250, 35)]"
,4,"(0, 5, 6, 7)","[(6, 21), (184, 103), (102, 51), (250, 35)]"
