PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(131, 52)",2,"(0, 1)","[(131, 52), (91, 30)]"
"(91, 30)",2,"(0, 7)","[(131, 52), (195, 118)]"
"(58, 21)",2,"(1, 2)","[(91, 30), (58, 21)]"
"(71, 55)",2,"(2, 3)","[(58, 21), (71, 55)]"
"(46, 235)",2,"(2, 4)","[(58, 21), (46, 235)]"
"(153, 135)",2,"(3, 4)","[(71, 55), (46, 235)]"
"(150, 106)",2,"(4, 5)","[(46, 235), (153, 135)]"
"(195, 118)",2,"(4, 7)","[(46, 235), (195, 118)]"
,2,"(5, 7)","[(153, 135), (195, 118)]"
,2,"(6, 7)","[(150, 106), (195, 118)]"
,3,"(0, 1, 2)","[(131, 52), (91, 30), (58, 21)]"
,3,"(0, 1, 7)","[(131, 52), (91, 30), (195, 118)]"
,3,"(0, 6, 7)","[(131, 52), (150, 106), (195, 118)]"
,3,"(1, 2, 3)","[(91, 30), (58, 21), (71, 55)]"
,3,"(2, 3, 4)","[(58, 21), (71, 55), (46, 235)]"
,3,"(3, 4, 5)","[(71, 55), (46, 235), (153, 135)]"
,3,"(4, 5, 6)","[(46, 235), (153, 135), (150, 106)]"
,3,"(4, 5, 7)","[(46, 235), (153, 135), (195, 118)]"
,3,"(5, 6, 7)","[(153, 135), (150, 106), (195, 118)]"
,4,"(0, 1, 2, 3)","[(131, 52), (91, 30), (58, 21), (71, 55)]"
,4,"(0, 1, 2, 7)","[(131, 52), (91, 30), (58, 21), (195, 118)]"
,4,"(0, 1, 6, 7)","[(131, 52), (91, 30), (150, 106), (195, 118)]"
,4,"(0, 5, 6, 7)","[(131, 52), (153, 135), (150, 106), (195, 118)]"
