PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(99, 227)",2,"(0, 1)","[(99, 227), (128, 234)]"
"(128, 234)",2,"(0, 6)","[(99, 227), (90, 120)]"
"(185, 238)",2,"(0, 7)","[(99, 227), (69, 21)]"
"(166, 229)",2,"(1, 2)","[(128, 234), (185, 238)]"
"(148, 226)",2,"(2, 3)","[(185, 238), (166, 229)]"
"(104, 127)",2,"(2, 7)","[(185, 238), (69, 21)]"
"(90, 120)",2,"(5, 7)","[(104, 127), (69, 21)]"
"(69, 21)",2,"(6, 7)","[(90, 120), (69, 21)]"
,3,"(0, 1, 2)","[(99, 227), (128, 234), (185, 238)]"
,3,"(0, 1, 4)","[(99, 227), (128, 234), (148, 226)]"
,3,"(0, 1, 6)","[(99, 227), (128, 234), (90, 120)]"
,3,"(0, 6, 7)","[(99, 227), (90, 120), (69, 21)]"
,3,"(1, 2, 3)","[(128, 234), (185, 238), (166, 229)]"
,3,"(2, 3, 4)","[(185, 238), (166, 229), (148, 226)]"
,3,"(2, 3, 7)","[(185, 238), (166, 229), (69, 21)]"
,3,"(2, 5, 7)","[(185, 238), (104, 127), (69, 21)]"
,3,"(5, 6, 7)","[(104, 127), (90, 120), (69, 21)]"
,4,"(0, 1, 2, 3)","[(99, 227), (128, 234), (185, 238), (166, 229)]"
,4,"(0, 1, 2, 4)","[(99, 227), (128, 234), (185, 238), (148, 226)]"
,4,"(0, 1, 3, 4)","[(99, 227), (128, 234), (166, 229), (148, 226)]"
,4,"(0, 1, 4, 6)","[(99, 227), (128, 234), (148, 226), (90, 120)]"
,4,"(0, 1, 5, 6)","[(99, 227), (128, 234), (104, 127), (90, 120)]"
,4,"(0, 1, 6, 7)","[(99, 227), (128, 234), (90, 120), (69, 21)]"
,4,"(0, 5, 6, 7)","[(99, 227), (104, 127), (90, 120), (69, 21)]"
