PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(12, 13)",2,"(0, 1)","[(12, 13), (33, 68)]"
"(33, 68)",2,"(0, 7)","[(12, 13), (243, 99)]"
"(212, 242)",2,"(1, 2)","[(33, 68), (212, 242)]"
"(201, 217)",2,"(2, 3)","[(212, 242), (201, 217)]"
"(208, 189)",2,"(2, 7)","[(212, 242), (243, 99)]"
"(113, 97)",2,"(4, 7)","[(208, 189), (243, 99)]"
"(133, 100)",2,"(6, 7)","[(133, 100), (243, 99)]"
"(243, 99)",3,"(0, 1, 2)","[(12, 13), (33, 68), (212, 242)]"
,3,"(0, 1, 5)","[(12, 13), (33, 68), (113, 97)]"
,3,"(0, 1, 7)","[(12, 13), (33, 68), (243, 99)]"
,3,"(0, 6, 7)","[(12, 13), (133, 100), (243, 99)]"
,3,"(1, 2, 3)","[(33, 68), (212, 242), (201, 217)]"
,3,"(2, 3, 4)","[(212, 242), (201, 217), (208, 189)]"
,3,"(2, 3, 7)","[(212, 242), (201, 217), (243, 99)]"
,3,"(2, 4, 7)","[(212, 242), (208, 189), (243, 99)]"
,3,"(3, 4, 7)","[(201, 217), (208, 189), (243, 99)]"
,3,"(4, 6, 7)","[(208, 189), (133, 100), (243, 99)]"
,3,"(5, 6, 7)","[(113, 97), (133, 100), (243, 99)]"
,4,"(0, 1, 2, 3)","[(12, 13), (33, 68), (212, 242), (201, 217)]"
,4,"(0, 1, 2, 5)","[(12, 13), (33, 68), (212, 242), (113, 97)]"
,4,"(0, 1, 5, 6)","[(12, 13), (33, 68), (113, 97), (133, 100)]"
,4,"(0, 1, 5, 7)","[(12, 13), (33, 68), (113, 97), (243, 99)]"
,4,"(0, 1, 6, 7)","[(12, 13), (33, 68), (133, 100), (243, 99)]"
,4,"(0, 5, 6, 7)","[(12, 13), (113, 97), (133, 100), (243, 99)]"
