PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(109, 17)",2,"(0, 1)","[(109, 17), (16, 238)]"
"(16, 238)",2,"(0, 3)","[(109, 17), (99, 128)]"
"(85, 213)",2,"(0, 6)","[(109, 17), (196, 127)]"
"(99, 128)",2,"(0, 7)","[(109, 17), (240, 174)]"
"(96, 201)",2,"(1, 2)","[(16, 238), (85, 213)]"
"(145, 162)",2,"(1, 7)","[(16, 238), (240, 174)]"
"(196, 127)",2,"(2, 7)","[(85, 213), (240, 174)]"
"(240, 174)",2,"(6, 7)","[(196, 127), (240, 174)]"
,3,"(0, 1, 2)","[(109, 17), (16, 238), (85, 213)]"
,3,"(0, 1, 3)","[(109, 17), (16, 238), (99, 128)]"
,3,"(0, 3, 6)","[(109, 17), (99, 128), (196, 127)]"
,3,"(0, 6, 7)","[(109, 17), (196, 127), (240, 174)]"
,3,"(1, 2, 3)","[(16, 238), (85, 213), (99, 128)]"
,3,"(1, 2, 4)","[(16, 238), (85, 213), (96, 201)]"
,3,"(1, 2, 7)","[(16, 238), (85, 213), (240, 174)]"
,3,"(2, 4, 7)","[(85, 213), (96, 201), (240, 174)]"
,3,"(2, 6, 7)","[(85, 213), (196, 127), (240, 174)]"
,3,"(5, 6, 7)","[(145, 162), (196, 127), (240, 174)]"
,4,"(0, 1, 2, 3)","[(109, 17), (16, 238), (85, 213), (99, 128)]"
,4,"(0, 1, 3, 4)","[(109, 17), (16, 238), (99, 128), (96, 201)]"
,4,"(0, 1, 3, 5)","[(109, 17), (16, 238), (99, 128), (145, 162)]"
,4,"(0, 1, 3, 6)","[(109, 17), (16, 238), (99, 128), (196, 127)]"
,4,"(0, 3, 5, 6)","[(109, 17), (99, 128), (145, 162), (196, 127)]"
,4,"(0, 3, 6, 7)","[(109, 17), (99, 128), (196, 127), (240, 174)]"
,4,"(0, 5, 6, 7)","[(109, 17), (145, 162), (196, 127), (240, 174)]"
