PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(12, 74)",2,"(0, 1)","[(12, 74), (79, 241)]"
"(79, 241)",2,"(0, 4)","[(12, 74), (67, 100)]"
"(103, 200)",2,"(0, 6)","[(12, 74), (72, 63)]"
"(102, 176)",2,"(0, 7)","[(12, 74), (243, 14)]"
"(67, 100)",2,"(1, 2)","[(79, 241), (103, 200)]"
"(123, 64)",2,"(1, 7)","[(79, 241), (243, 14)]"
"(72, 63)",2,"(2, 7)","[(103, 200), (243, 14)]"
"(243, 14)",2,"(5, 7)","[(123, 64), (243, 14)]"
,2,"(6, 7)","[(72, 63), (243, 14)]"
,3,"(0, 1, 2)","[(12, 74), (79, 241), (103, 200)]"
,3,"(0, 1, 4)","[(12, 74), (79, 241), (67, 100)]"
,3,"(0, 4, 6)","[(12, 74), (67, 100), (72, 63)]"
,3,"(0, 5, 6)","[(12, 74), (123, 64), (72, 63)]"
,3,"(0, 6, 7)","[(12, 74), (72, 63), (243, 14)]"
,3,"(1, 2, 3)","[(79, 241), (103, 200), (102, 176)]"
,3,"(1, 2, 7)","[(79, 241), (103, 200), (243, 14)]"
,3,"(2, 3, 7)","[(103, 200), (102, 176), (243, 14)]"
,3,"(2, 5, 7)","[(103, 200), (123, 64), (243, 14)]"
,3,"(3, 5, 7)","[(102, 176), (123, 64), (243, 14)]"
,3,"(5, 6, 7)","[(123, 64), (72, 63), (243, 14)]"
,4,"(0, 1, 2, 3)","[(12, 74), (79, 241), (103, 200), (102, 176)]"
,4,"(0, 1, 2, 4)","[(12, 74), (79, 241), (103, 200), (67, 100)]"
,4,"(0, 1, 4, 6)","[(12, 74), (79, 241), (67, 100), (72, 63)]"
,4,"(0, 4, 5, 6)","[(12, 74), (67, 100), (123, 64), (72, 63)]"
,4,"(0, 5, 6, 7)","[(12, 74), (123, 64), (72, 63), (243, 14)]"
