PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(138, 21)",2,"(0, 1)","[(138, 21), (75, 43)]"
"(75, 43)",2,"(0, 7)","[(138, 21), (205, 28)]"
"(49, 233)",2,"(1, 2)","[(75, 43), (49, 233)]"
"(174, 234)",2,"(2, 3)","[(49, 233), (174, 234)]"
"(177, 118)",2,"(3, 4)","[(174, 234), (177, 118)]"
"(167, 84)",2,"(3, 7)","[(174, 234), (205, 28)]"
"(173, 82)",2,"(4, 7)","[(177, 118), (205, 28)]"
"(205, 28)",2,"(6, 7)","[(173, 82), (205, 28)]"
,3,"(0, 1, 2)","[(138, 21), (75, 43), (49, 233)]"
,3,"(0, 1, 7)","[(138, 21), (75, 43), (205, 28)]"
,3,"(0, 6, 7)","[(138, 21), (173, 82), (205, 28)]"
,3,"(1, 2, 3)","[(75, 43), (49, 233), (174, 234)]"
,3,"(2, 3, 4)","[(49, 233), (174, 234), (177, 118)]"
,3,"(3, 4, 6)","[(174, 234), (177, 118), (173, 82)]"
,3,"(3, 4, 7)","[(174, 234), (177, 118), (205, 28)]"
,3,"(4, 6, 7)","[(177, 118), (173, 82), (205, 28)]"
,3,"(5, 6, 7)","[(167, 84), (173, 82), (205, 28)]"
,4,"(0, 1, 2, 3)","[(138, 21), (75, 43), (49, 233), (174, 234)]"
,4,"(0, 1, 2, 5)","[(138, 21), (75, 43), (49, 233), (167, 84)]"
,4,"(0, 1, 2, 7)","[(138, 21), (75, 43), (49, 233), (205, 28)]"
,4,"(0, 1, 5, 7)","[(138, 21), (75, 43), (167, 84), (205, 28)]"
,4,"(0, 1, 6, 7)","[(138, 21), (75, 43), (173, 82), (205, 28)]"
,4,"(0, 5, 6, 7)","[(138, 21), (167, 84), (173, 82), (205, 28)]"
