PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(15, 52)",2,"(0, 1)","[(15, 52), (192, 203)]"
"(192, 203)",2,"(0, 3)","[(15, 52), (103, 110)]"
"(194, 183)",2,"(0, 4)","[(15, 52), (91, 87)]"
"(103, 110)",2,"(0, 7)","[(15, 52), (228, 114)]"
"(91, 87)",2,"(1, 2)","[(192, 203), (194, 183)]"
"(209, 127)",2,"(1, 7)","[(192, 203), (228, 114)]"
"(182, 109)",2,"(5, 7)","[(209, 127), (228, 114)]"
"(228, 114)",2,"(6, 7)","[(182, 109), (228, 114)]"
,3,"(0, 1, 2)","[(15, 52), (192, 203), (194, 183)]"
,3,"(0, 1, 3)","[(15, 52), (192, 203), (103, 110)]"
,3,"(0, 3, 4)","[(15, 52), (103, 110), (91, 87)]"
,3,"(0, 4, 6)","[(15, 52), (91, 87), (182, 109)]"
,3,"(0, 4, 7)","[(15, 52), (91, 87), (228, 114)]"
,3,"(0, 6, 7)","[(15, 52), (182, 109), (228, 114)]"
,3,"(1, 2, 3)","[(192, 203), (194, 183), (103, 110)]"
,3,"(1, 2, 5)","[(192, 203), (194, 183), (209, 127)]"
,3,"(1, 2, 7)","[(192, 203), (194, 183), (228, 114)]"
,3,"(1, 5, 7)","[(192, 203), (209, 127), (228, 114)]"
,3,"(2, 5, 7)","[(194, 183), (209, 127), (228, 114)]"
,3,"(5, 6, 7)","[(209, 127), (182, 109), (228, 114)]"
,4,"(0, 1, 2, 3)","[(15, 52), (192, 203), (194, 183), (103, 110)]"
,4,"(0, 1, 3, 4)","[(15, 52), (192, 203), (103, 110), (91, 87)]"
,4,"(0, 3, 4, 6)","[(15, 52), (103, 110), (91, 87), (182, 109)]"
,4,"(0, 4, 6, 7)","[(15, 52), (91, 87), (182, 109), (228, 114)]"
,4,"(0, 5, 6, 7)","[(15, 52), (209, 127), (182, 109), (228, 114)]"
