PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(16, 133)",2,"(0, 1)","[(16, 133), (181, 221)]"
"(181, 221)",2,"(0, 2)","[(16, 133), (106, 159)]"
"(106, 159)",2,"(0, 4)","[(16, 133), (102, 138)]"
"(186, 162)",2,"(0, 6)","[(16, 133), (132, 99)]"
"(102, 138)",2,"(0, 7)","[(16, 133), (245, 35)]"
"(179, 115)",2,"(1, 2)","[(181, 221), (106, 159)]"
"(132, 99)",2,"(1, 3)","[(181, 221), (186, 162)]"
"(245, 35)",2,"(1, 7)","[(181, 221), (245, 35)]"
,2,"(3, 7)","[(186, 162), (245, 35)]"
,2,"(5, 7)","[(179, 115), (245, 35)]"
,2,"(6, 7)","[(132, 99), (245, 35)]"
,3,"(0, 1, 2)","[(16, 133), (181, 221), (106, 159)]"
,3,"(0, 2, 4)","[(16, 133), (106, 159), (102, 138)]"
,3,"(0, 4, 6)","[(16, 133), (102, 138), (132, 99)]"
,3,"(0, 6, 7)","[(16, 133), (132, 99), (245, 35)]"
,3,"(1, 2, 3)","[(181, 221), (106, 159), (186, 162)]"
,3,"(1, 3, 5)","[(181, 221), (186, 162), (179, 115)]"
,3,"(1, 3, 7)","[(181, 221), (186, 162), (245, 35)]"
,3,"(3, 5, 7)","[(186, 162), (179, 115), (245, 35)]"
,3,"(5, 6, 7)","[(179, 115), (132, 99), (245, 35)]"
,4,"(0, 1, 2, 3)","[(16, 133), (181, 221), (106, 159), (186, 162)]"
,4,"(0, 1, 2, 4)","[(16, 133), (181, 221), (106, 159), (102, 138)]"
,4,"(0, 2, 4, 6)","[(16, 133), (106, 159), (102, 138), (132, 99)]"
,4,"(0, 4, 6, 7)","[(16, 133), (102, 138), (132, 99), (245, 35)]"
,4,"(0, 5, 6, 7)","[(16, 133), (179, 115), (132, 99), (245, 35)]"
