PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(19, 10)",2,"(0, 1)","[(19, 10), (169, 255)]"
"(169, 255)",2,"(0, 6)","[(19, 10), (215, 72)]"
"(205, 245)",2,"(0, 7)","[(19, 10), (237, 69)]"
"(191, 205)",2,"(1, 2)","[(169, 255), (205, 245)]"
"(197, 200)",2,"(2, 4)","[(205, 245), (197, 200)]"
"(208, 138)",2,"(2, 7)","[(205, 245), (237, 69)]"
"(215, 72)",2,"(6, 7)","[(215, 72), (237, 69)]"
"(237, 69)",3,"(0, 1, 2)","[(19, 10), (169, 255), (205, 245)]"
,3,"(0, 1, 3)","[(19, 10), (169, 255), (191, 205)]"
,3,"(0, 1, 6)","[(19, 10), (169, 255), (215, 72)]"
,3,"(0, 5, 6)","[(19, 10), (208, 138), (215, 72)]"
,3,"(0, 6, 7)","[(19, 10), (215, 72), (237, 69)]"
,3,"(1, 2, 3)","[(169, 255), (205, 245), (191, 205)]"
,3,"(1, 2, 4)","[(169, 255), (205, 245), (197, 200)]"
,3,"(2, 3, 4)","[(205, 245), (191, 205), (197, 200)]"
,3,"(2, 4, 7)","[(205, 245), (197, 200), (237, 69)]"
,3,"(2, 5, 7)","[(205, 245), (208, 138), (237, 69)]"
,3,"(2, 6, 7)","[(205, 245), (215, 72), (237, 69)]"
,3,"(5, 6, 7)","[(208, 138), (215, 72), (237, 69)]"
,4,"(0, 1, 2, 3)","[(19, 10), (169, 255), (205, 245), (191, 205)]"
,4,"(0, 1, 3, 4)","[(19, 10), (169, 255), (191, 205), (197, 200)]"
,4,"(0, 1, 3, 6)","[(19, 10), (169, 255), (191, 205), (215, 72)]"
,4,"(0, 1, 5, 6)","[(19, 10), (169, 255), (208, 138), (215, 72)]"
,4,"(0, 5, 6, 7)","[(19, 10), (208, 138), (215, 72), (237, 69)]"
