PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(202, 10)",2,"(0, 1)","[(202, 10), (5, 3)]"
"(5, 3)",2,"(0, 6)","[(202, 10), (223, 135)]"
"(115, 252)",2,"(0, 7)","[(202, 10), (251, 197)]"
"(150, 182)",2,"(1, 2)","[(5, 3), (115, 252)]"
"(165, 219)",2,"(2, 4)","[(115, 252), (165, 219)]"
"(191, 177)",2,"(2, 7)","[(115, 252), (251, 197)]"
"(223, 135)",2,"(4, 7)","[(165, 219), (251, 197)]"
"(251, 197)",2,"(6, 7)","[(223, 135), (251, 197)]"
,3,"(0, 1, 2)","[(202, 10), (5, 3), (115, 252)]"
,3,"(0, 1, 3)","[(202, 10), (5, 3), (150, 182)]"
,3,"(0, 1, 6)","[(202, 10), (5, 3), (223, 135)]"
,3,"(0, 6, 7)","[(202, 10), (223, 135), (251, 197)]"
,3,"(1, 2, 3)","[(5, 3), (115, 252), (150, 182)]"
,3,"(1, 2, 4)","[(5, 3), (115, 252), (165, 219)]"
,3,"(2, 3, 4)","[(115, 252), (150, 182), (165, 219)]"
,3,"(2, 4, 7)","[(115, 252), (165, 219), (251, 197)]"
,3,"(4, 5, 7)","[(165, 219), (191, 177), (251, 197)]"
,3,"(4, 6, 7)","[(165, 219), (223, 135), (251, 197)]"
,3,"(5, 6, 7)","[(191, 177), (223, 135), (251, 197)]"
,4,"(0, 1, 2, 3)","[(202, 10), (5, 3), (115, 252), (150, 182)]"
,4,"(0, 1, 3, 6)","[(202, 10), (5, 3), (150, 182), (223, 135)]"
,4,"(0, 1, 5, 6)","[(202, 10), (5, 3), (191, 177), (223, 135)]"
,4,"(0, 1, 6, 7)","[(202, 10), (5, 3), (223, 135), (251, 197)]"
,4,"(0, 5, 6, 7)","[(202, 10), (191, 177), (223, 135), (251, 197)]"
