PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(22, 181)",2,"(0, 1)","[(22, 181), (91, 234)]"
"(91, 234)",2,"(0, 2)","[(22, 181), (45, 188)]"
"(45, 188)",2,"(0, 6)","[(22, 181), (52, 166)]"
"(115, 190)",2,"(0, 7)","[(22, 181), (234, 21)]"
"(119, 170)",2,"(1, 2)","[(91, 234), (45, 188)]"
"(75, 171)",2,"(1, 3)","[(91, 234), (115, 190)]"
"(52, 166)",2,"(1, 7)","[(91, 234), (234, 21)]"
"(234, 21)",2,"(3, 7)","[(115, 190), (234, 21)]"
,2,"(4, 7)","[(119, 170), (234, 21)]"
,2,"(6, 7)","[(52, 166), (234, 21)]"
,3,"(0, 1, 2)","[(22, 181), (91, 234), (45, 188)]"
,3,"(0, 2, 6)","[(22, 181), (45, 188), (52, 166)]"
,3,"(0, 6, 7)","[(22, 181), (52, 166), (234, 21)]"
,3,"(1, 2, 3)","[(91, 234), (45, 188), (115, 190)]"
,3,"(1, 3, 4)","[(91, 234), (115, 190), (119, 170)]"
,3,"(1, 3, 7)","[(91, 234), (115, 190), (234, 21)]"
,3,"(3, 4, 7)","[(115, 190), (119, 170), (234, 21)]"
,3,"(4, 5, 7)","[(119, 170), (75, 171), (234, 21)]"
,3,"(4, 6, 7)","[(119, 170), (52, 166), (234, 21)]"
,3,"(5, 6, 7)","[(75, 171), (52, 166), (234, 21)]"
,4,"(0, 1, 2, 3)","[(22, 181), (91, 234), (45, 188), (115, 190)]"
,4,"(0, 1, 2, 6)","[(22, 181), (91, 234), (45, 188), (52, 166)]"
,4,"(0, 2, 5, 6)","[(22, 181), (45, 188), (75, 171), (52, 166)]"
,4,"(0, 2, 6, 7)","[(22, 181), (45, 188), (52, 166), (234, 21)]"
,4,"(0, 5, 6, 7)","[(22, 181), (75, 171), (52, 166), (234, 21)]"
