PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(173, 3)",2,"(0, 1)","[(173, 3), (7, 98)]"
"(7, 98)",2,"(0, 4)","[(173, 3), (161, 34)]"
"(55, 114)",2,"(0, 7)","[(173, 3), (249, 253)]"
"(148, 57)",2,"(1, 2)","[(7, 98), (55, 114)]"
"(161, 34)",2,"(1, 7)","[(7, 98), (249, 253)]"
"(195, 132)",2,"(6, 7)","[(219, 223), (249, 253)]"
"(219, 223)",3,"(0, 1, 2)","[(173, 3), (7, 98), (55, 114)]"
"(249, 253)",3,"(0, 1, 4)","[(173, 3), (7, 98), (161, 34)]"
,3,"(0, 3, 4)","[(173, 3), (148, 57), (161, 34)]"
,3,"(0, 4, 5)","[(173, 3), (161, 34), (195, 132)]"
,3,"(0, 4, 7)","[(173, 3), (161, 34), (249, 253)]"
,3,"(0, 5, 7)","[(173, 3), (195, 132), (249, 253)]"
,3,"(0, 6, 7)","[(173, 3), (219, 223), (249, 253)]"
,3,"(1, 2, 3)","[(7, 98), (55, 114), (148, 57)]"
,3,"(1, 2, 6)","[(7, 98), (55, 114), (219, 223)]"
,3,"(1, 2, 7)","[(7, 98), (55, 114), (249, 253)]"
,3,"(1, 6, 7)","[(7, 98), (219, 223), (249, 253)]"
,3,"(2, 6, 7)","[(55, 114), (219, 223), (249, 253)]"
,3,"(5, 6, 7)","[(195, 132), (219, 223), (249, 253)]"
,4,"(0, 1, 2, 3)","[(173, 3), (7, 98), (55, 114), (148, 57)]"
,4,"(0, 1, 2, 4)","[(173, 3), (7, 98), (55, 114), (161, 34)]"
,4,"(0, 1, 3, 4)","[(173, 3), (7, 98), (148, 57), (161, 34)]"
,4,"(0, 3, 4, 5)","[(173, 3), (148, 57), (161, 34), (195, 132)]"
,4,"(0, 4, 5, 7)","[(173, 3), (161, 34), (195, 132), (249, 253)]"
,4,"(0, 5, 6, 7)","[(173, 3), (195, 132), (219, 223), (249, 253)]"
