PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(71, 203)",2,"(0, 1)","[(71, 203), (131, 238)]"
"(131, 238)",2,"(0, 6)","[(71, 203), (72, 166)]"
"(227, 137)",2,"(0, 7)","[(71, 203), (28, 18)]"
"(137, 90)",2,"(1, 2)","[(131, 238), (227, 137)]"
"(88, 168)",2,"(2, 3)","[(227, 137), (137, 90)]"
"(80, 161)",2,"(2, 7)","[(227, 137), (28, 18)]"
"(72, 166)",2,"(3, 7)","[(137, 90), (28, 18)]"
"(28, 18)",2,"(6, 7)","[(72, 166), (28, 18)]"
,3,"(0, 1, 2)","[(71, 203), (131, 238), (227, 137)]"
,3,"(0, 1, 4)","[(71, 203), (131, 238), (88, 168)]"
,3,"(0, 1, 6)","[(71, 203), (131, 238), (72, 166)]"
,3,"(0, 5, 6)","[(71, 203), (80, 161), (72, 166)]"
,3,"(0, 6, 7)","[(71, 203), (72, 166), (28, 18)]"
,3,"(1, 2, 3)","[(131, 238), (227, 137), (137, 90)]"
,3,"(2, 3, 7)","[(227, 137), (137, 90), (28, 18)]"
,3,"(3, 5, 7)","[(137, 90), (80, 161), (28, 18)]"
,3,"(3, 6, 7)","[(137, 90), (72, 166), (28, 18)]"
,3,"(5, 6, 7)","[(80, 161), (72, 166), (28, 18)]"
,4,"(0, 1, 2, 3)","[(71, 203), (131, 238), (227, 137), (137, 90)]"
,4,"(0, 1, 2, 4)","[(71, 203), (131, 238), (227, 137), (88, 168)]"
,4,"(0, 1, 4, 6)","[(71, 203), (131, 238), (88, 168), (72, 166)]"
,4,"(0, 1, 5, 6)","[(71, 203), (131, 238), (80, 161), (72, 166)]"
,4,"(0, 4, 5, 6)","[(71, 203), (88, 168), (80, 161), (72, 166)]"
,4,"(0, 5, 6, 7)","[(71, 203), (80, 161), (72, 166), (28, 18)]"
