PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(232, 16)",2,"(0, 1)","[(232, 16), (159, 71)]"
"(159, 71)",2,"(0, 5)","[(232, 16), (163, 143)]"
"(24, 233)",2,"(0, 7)","[(232, 16), (153, 240)]"
"(64, 221)",2,"(1, 2)","[(159, 71), (24, 233)]"
"(141, 145)",2,"(2, 3)","[(24, 233), (64, 221)]"
"(163, 143)",2,"(2, 7)","[(24, 233), (153, 240)]"
"(134, 231)",2,"(6, 7)","[(134, 231), (153, 240)]"
"(153, 240)",3,"(0, 1, 2)","[(232, 16), (159, 71), (24, 233)]"
,3,"(0, 1, 4)","[(232, 16), (159, 71), (141, 145)]"
,3,"(0, 1, 5)","[(232, 16), (159, 71), (163, 143)]"
,3,"(0, 5, 7)","[(232, 16), (163, 143), (153, 240)]"
,3,"(0, 6, 7)","[(232, 16), (134, 231), (153, 240)]"
,3,"(1, 2, 3)","[(159, 71), (24, 233), (64, 221)]"
,3,"(2, 3, 4)","[(24, 233), (64, 221), (141, 145)]"
,3,"(2, 3, 6)","[(24, 233), (64, 221), (134, 231)]"
,3,"(2, 3, 7)","[(24, 233), (64, 221), (153, 240)]"
,3,"(2, 6, 7)","[(24, 233), (134, 231), (153, 240)]"
,3,"(3, 6, 7)","[(64, 221), (134, 231), (153, 240)]"
,3,"(5, 6, 7)","[(163, 143), (134, 231), (153, 240)]"
,4,"(0, 1, 2, 3)","[(232, 16), (159, 71), (24, 233), (64, 221)]"
,4,"(0, 1, 2, 4)","[(232, 16), (159, 71), (24, 233), (141, 145)]"
,4,"(0, 1, 4, 5)","[(232, 16), (159, 71), (141, 145), (163, 143)]"
,4,"(0, 1, 5, 7)","[(232, 16), (159, 71), (163, 143), (153, 240)]"
,4,"(0, 5, 6, 7)","[(232, 16), (163, 143), (134, 231), (153, 240)]"
