PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(249, 25)",2,"(0, 1)","[(249, 25), (7, 9)]"
"(7, 9)",2,"(0, 6)","[(249, 25), (128, 170)]"
"(56, 165)",2,"(0, 7)","[(249, 25), (70, 251)]"
"(89, 147)",2,"(1, 2)","[(7, 9), (56, 165)]"
"(100, 148)",2,"(1, 7)","[(7, 9), (70, 251)]"
"(91, 162)",2,"(2, 7)","[(56, 165), (70, 251)]"
"(128, 170)",2,"(6, 7)","[(128, 170), (70, 251)]"
"(70, 251)",3,"(0, 1, 2)","[(249, 25), (7, 9), (56, 165)]"
,3,"(0, 1, 3)","[(249, 25), (7, 9), (89, 147)]"
,3,"(0, 1, 4)","[(249, 25), (7, 9), (100, 148)]"
,3,"(0, 1, 6)","[(249, 25), (7, 9), (128, 170)]"
,3,"(0, 4, 6)","[(249, 25), (100, 148), (128, 170)]"
,3,"(0, 6, 7)","[(249, 25), (128, 170), (70, 251)]"
,3,"(1, 2, 3)","[(7, 9), (56, 165), (89, 147)]"
,3,"(1, 2, 7)","[(7, 9), (56, 165), (70, 251)]"
,3,"(2, 5, 7)","[(56, 165), (91, 162), (70, 251)]"
,3,"(2, 6, 7)","[(56, 165), (128, 170), (70, 251)]"
,3,"(5, 6, 7)","[(91, 162), (128, 170), (70, 251)]"
,4,"(0, 1, 2, 3)","[(249, 25), (7, 9), (56, 165), (89, 147)]"
,4,"(0, 1, 3, 4)","[(249, 25), (7, 9), (89, 147), (100, 148)]"
,4,"(0, 1, 4, 6)","[(249, 25), (7, 9), (100, 148), (128, 170)]"
,4,"(0, 3, 4, 6)","[(249, 25), (89, 147), (100, 148), (128, 170)]"
,4,"(0, 4, 5, 6)","[(249, 25), (100, 148), (91, 162), (128, 170)]"
,4,"(0, 4, 6, 7)","[(249, 25), (100, 148), (128, 170), (70, 251)]"
,4,"(0, 5, 6, 7)","[(249, 25), (91, 162), (128, 170), (70, 251)]"
