PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(88, 13)",2,"(0, 1)","[(88, 13), (76, 140)]"
"(76, 140)",2,"(0, 5)","[(88, 13), (147, 158)]"
"(100, 163)",2,"(0, 6)","[(88, 13), (165, 170)]"
"(161, 242)",2,"(0, 7)","[(88, 13), (179, 188)]"
"(149, 191)",2,"(1, 2)","[(76, 140), (100, 163)]"
"(147, 158)",2,"(1, 3)","[(76, 140), (161, 242)]"
"(165, 170)",2,"(2, 3)","[(100, 163), (161, 242)]"
"(179, 188)",2,"(3, 4)","[(161, 242), (149, 191)]"
,2,"(3, 7)","[(161, 242), (179, 188)]"
,2,"(6, 7)","[(165, 170), (179, 188)]"
,3,"(0, 1, 2)","[(88, 13), (76, 140), (100, 163)]"
,3,"(0, 1, 5)","[(88, 13), (76, 140), (147, 158)]"
,3,"(0, 5, 6)","[(88, 13), (147, 158), (165, 170)]"
,3,"(0, 6, 7)","[(88, 13), (165, 170), (179, 188)]"
,3,"(1, 2, 3)","[(76, 140), (100, 163), (161, 242)]"
,3,"(2, 3, 4)","[(100, 163), (161, 242), (149, 191)]"
,3,"(3, 4, 7)","[(161, 242), (149, 191), (179, 188)]"
,3,"(3, 6, 7)","[(161, 242), (165, 170), (179, 188)]"
,3,"(5, 6, 7)","[(147, 158), (165, 170), (179, 188)]"
,4,"(0, 1, 2, 3)","[(88, 13), (76, 140), (100, 163), (161, 242)]"
,4,"(0, 1, 2, 4)","[(88, 13), (76, 140), (100, 163), (149, 191)]"
,4,"(0, 1, 2, 5)","[(88, 13), (76, 140), (100, 163), (147, 158)]"
,4,"(0, 1, 5, 6)","[(88, 13), (76, 140), (147, 158), (165, 170)]"
,4,"(0, 5, 6, 7)","[(88, 13), (147, 158), (165, 170), (179, 188)]"
