PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(32, 19)",2,"(0, 1)","[(32, 19), (38, 55)]"
"(38, 55)",2,"(0, 7)","[(32, 19), (229, 7)]"
"(187, 248)",2,"(1, 2)","[(38, 55), (187, 248)]"
"(108, 112)",2,"(2, 3)","[(187, 248), (108, 112)]"
"(191, 162)",2,"(2, 4)","[(187, 248), (191, 162)]"
"(114, 84)",2,"(2, 7)","[(187, 248), (229, 7)]"
"(173, 118)",2,"(4, 7)","[(191, 162), (229, 7)]"
"(229, 7)",2,"(6, 7)","[(173, 118), (229, 7)]"
,3,"(0, 1, 2)","[(32, 19), (38, 55), (187, 248)]"
,3,"(0, 1, 3)","[(32, 19), (38, 55), (108, 112)]"
,3,"(0, 1, 5)","[(32, 19), (38, 55), (114, 84)]"
,3,"(0, 1, 7)","[(32, 19), (38, 55), (229, 7)]"
,3,"(0, 5, 7)","[(32, 19), (114, 84), (229, 7)]"
,3,"(0, 6, 7)","[(32, 19), (173, 118), (229, 7)]"
,3,"(1, 2, 3)","[(38, 55), (187, 248), (108, 112)]"
,3,"(2, 3, 4)","[(187, 248), (108, 112), (191, 162)]"
,3,"(2, 4, 6)","[(187, 248), (191, 162), (173, 118)]"
,3,"(2, 4, 7)","[(187, 248), (191, 162), (229, 7)]"
,3,"(4, 6, 7)","[(191, 162), (173, 118), (229, 7)]"
,3,"(5, 6, 7)","[(114, 84), (173, 118), (229, 7)]"
,4,"(0, 1, 2, 3)","[(32, 19), (38, 55), (187, 248), (108, 112)]"
,4,"(0, 1, 3, 5)","[(32, 19), (38, 55), (108, 112), (114, 84)]"
,4,"(0, 1, 5, 7)","[(32, 19), (38, 55), (114, 84), (229, 7)]"
,4,"(0, 5, 6, 7)","[(32, 19), (114, 84), (173, 118), (229, 7)]"
