PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(71, 16)",2,"(0, 1)","[(71, 16), (38, 9)]"
"(38, 9)",2,"(0, 7)","[(71, 16), (217, 184)]"
"(111, 246)",2,"(1, 2)","[(38, 9), (111, 246)]"
"(147, 241)",2,"(2, 3)","[(111, 246), (147, 241)]"
"(150, 215)",2,"(3, 7)","[(147, 241), (217, 184)]"
"(163, 212)",2,"(6, 7)","[(186, 180), (217, 184)]"
"(186, 180)",3,"(0, 1, 2)","[(71, 16), (38, 9), (111, 246)]"
"(217, 184)",3,"(0, 1, 6)","[(71, 16), (38, 9), (186, 180)]"
,3,"(0, 1, 7)","[(71, 16), (38, 9), (217, 184)]"
,3,"(0, 6, 7)","[(71, 16), (186, 180), (217, 184)]"
,3,"(1, 2, 3)","[(38, 9), (111, 246), (147, 241)]"
,3,"(2, 3, 4)","[(111, 246), (147, 241), (150, 215)]"
,3,"(2, 3, 5)","[(111, 246), (147, 241), (163, 212)]"
,3,"(2, 3, 7)","[(111, 246), (147, 241), (217, 184)]"
,3,"(3, 5, 7)","[(147, 241), (163, 212), (217, 184)]"
,3,"(3, 6, 7)","[(147, 241), (186, 180), (217, 184)]"
,3,"(5, 6, 7)","[(163, 212), (186, 180), (217, 184)]"
,4,"(0, 1, 2, 3)","[(71, 16), (38, 9), (111, 246), (147, 241)]"
,4,"(0, 1, 2, 4)","[(71, 16), (38, 9), (111, 246), (150, 215)]"
,4,"(0, 1, 2, 6)","[(71, 16), (38, 9), (111, 246), (186, 180)]"
,4,"(0, 1, 4, 6)","[(71, 16), (38, 9), (150, 215), (186, 180)]"
,4,"(0, 1, 6, 7)","[(71, 16), (38, 9), (186, 180), (217, 184)]"
,4,"(0, 5, 6, 7)","[(71, 16), (163, 212), (186, 180), (217, 184)]"
