PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(38, 26)",2,"(0, 1)","[(38, 26), (96, 229)]"
"(96, 229)",2,"(0, 4)","[(38, 26), (100, 147)]"
"(105, 202)",2,"(0, 6)","[(38, 26), (118, 114)]"
"(115, 203)",2,"(0, 7)","[(38, 26), (217, 131)]"
"(100, 147)",2,"(1, 2)","[(96, 229), (105, 202)]"
"(109, 141)",2,"(1, 3)","[(96, 229), (115, 203)]"
"(118, 114)",2,"(1, 7)","[(96, 229), (217, 131)]"
"(217, 131)",2,"(3, 7)","[(115, 203), (217, 131)]"
,2,"(6, 7)","[(118, 114), (217, 131)]"
,3,"(0, 1, 2)","[(38, 26), (96, 229), (105, 202)]"
,3,"(0, 1, 4)","[(38, 26), (96, 229), (100, 147)]"
,3,"(0, 4, 5)","[(38, 26), (100, 147), (109, 141)]"
,3,"(0, 4, 6)","[(38, 26), (100, 147), (118, 114)]"
,3,"(0, 5, 6)","[(38, 26), (109, 141), (118, 114)]"
,3,"(0, 6, 7)","[(38, 26), (118, 114), (217, 131)]"
,3,"(1, 2, 3)","[(96, 229), (105, 202), (115, 203)]"
,3,"(1, 3, 7)","[(96, 229), (115, 203), (217, 131)]"
,3,"(2, 3, 7)","[(105, 202), (115, 203), (217, 131)]"
,3,"(3, 6, 7)","[(115, 203), (118, 114), (217, 131)]"
,3,"(5, 6, 7)","[(109, 141), (118, 114), (217, 131)]"
,4,"(0, 1, 2, 3)","[(38, 26), (96, 229), (105, 202), (115, 203)]"
,4,"(0, 1, 2, 4)","[(38, 26), (96, 229), (105, 202), (100, 147)]"
,4,"(0, 1, 4, 5)","[(38, 26), (96, 229), (100, 147), (109, 141)]"
,4,"(0, 4, 5, 6)","[(38, 26), (100, 147), (109, 141), (118, 114)]"
,4,"(0, 5, 6, 7)","[(38, 26), (109, 141), (118, 114), (217, 131)]"
