PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(232, 116)",2,"(0, 1)","[(232, 116), (166, 58)]"
"(166, 58)",2,"(0, 7)","[(232, 116), (187, 197)]"
"(24, 160)",2,"(1, 2)","[(166, 58), (24, 160)]"
"(72, 164)",2,"(2, 3)","[(24, 160), (72, 164)]"
"(158, 143)",2,"(2, 7)","[(24, 160), (187, 197)]"
"(175, 149)",2,"(3, 7)","[(72, 164), (187, 197)]"
"(169, 157)",2,"(6, 7)","[(169, 157), (187, 197)]"
"(187, 197)",3,"(0, 1, 2)","[(232, 116), (166, 58), (24, 160)]"
,3,"(0, 1, 4)","[(232, 116), (166, 58), (158, 143)]"
,3,"(0, 1, 5)","[(232, 116), (166, 58), (175, 149)]"
,3,"(0, 1, 7)","[(232, 116), (166, 58), (187, 197)]"
,3,"(0, 5, 7)","[(232, 116), (175, 149), (187, 197)]"
,3,"(0, 6, 7)","[(232, 116), (169, 157), (187, 197)]"
,3,"(1, 2, 3)","[(166, 58), (24, 160), (72, 164)]"
,3,"(2, 3, 4)","[(24, 160), (72, 164), (158, 143)]"
,3,"(2, 3, 7)","[(24, 160), (72, 164), (187, 197)]"
,3,"(3, 6, 7)","[(72, 164), (169, 157), (187, 197)]"
,3,"(5, 6, 7)","[(175, 149), (169, 157), (187, 197)]"
,4,"(0, 1, 2, 3)","[(232, 116), (166, 58), (24, 160), (72, 164)]"
,4,"(0, 1, 2, 4)","[(232, 116), (166, 58), (24, 160), (158, 143)]"
,4,"(0, 1, 4, 5)","[(232, 116), (166, 58), (158, 143), (175, 149)]"
,4,"(0, 1, 5, 6)","[(232, 116), (166, 58), (175, 149), (169, 157)]"
,4,"(0, 1, 5, 7)","[(232, 116), (166, 58), (175, 149), (187, 197)]"
,4,"(0, 5, 6, 7)","[(232, 116), (175, 149), (169, 157), (187, 197)]"
