PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(231, 216)",2,"(0, 1)","[(231, 216), (251, 184)]"
"(251, 184)",2,"(0, 7)","[(231, 216), (24, 57)]"
"(151, 39)",2,"(1, 2)","[(251, 184), (151, 39)]"
"(188, 132)",2,"(2, 5)","[(151, 39), (141, 86)]"
"(186, 139)",2,"(2, 6)","[(151, 39), (100, 69)]"
"(141, 86)",2,"(2, 7)","[(151, 39), (24, 57)]"
"(100, 69)",2,"(6, 7)","[(100, 69), (24, 57)]"
"(24, 57)",3,"(0, 1, 2)","[(231, 216), (251, 184), (151, 39)]"
,3,"(0, 1, 3)","[(231, 216), (251, 184), (188, 132)]"
,3,"(0, 1, 4)","[(231, 216), (251, 184), (186, 139)]"
,3,"(0, 1, 7)","[(231, 216), (251, 184), (24, 57)]"
,3,"(0, 4, 7)","[(231, 216), (186, 139), (24, 57)]"
,3,"(0, 6, 7)","[(231, 216), (100, 69), (24, 57)]"
,3,"(1, 2, 3)","[(251, 184), (151, 39), (188, 132)]"
,3,"(1, 2, 5)","[(251, 184), (151, 39), (141, 86)]"
,3,"(2, 3, 5)","[(151, 39), (188, 132), (141, 86)]"
,3,"(2, 5, 6)","[(151, 39), (141, 86), (100, 69)]"
,3,"(2, 6, 7)","[(151, 39), (100, 69), (24, 57)]"
,3,"(5, 6, 7)","[(141, 86), (100, 69), (24, 57)]"
,4,"(0, 1, 2, 3)","[(231, 216), (251, 184), (151, 39), (188, 132)]"
,4,"(0, 1, 3, 4)","[(231, 216), (251, 184), (188, 132), (186, 139)]"
,4,"(0, 1, 4, 7)","[(231, 216), (251, 184), (186, 139), (24, 57)]"
,4,"(0, 4, 6, 7)","[(231, 216), (186, 139), (100, 69), (24, 57)]"
,4,"(0, 5, 6, 7)","[(231, 216), (141, 86), (100, 69), (24, 57)]"
