PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(71, 1)",2,"(0, 1)","[(71, 1), (62, 69)]"
"(62, 69)",2,"(0, 7)","[(71, 1), (193, 6)]"
"(100, 176)",2,"(1, 2)","[(62, 69), (100, 176)]"
"(161, 249)",2,"(2, 3)","[(100, 176), (161, 249)]"
"(136, 145)",2,"(3, 5)","[(161, 249), (153, 136)]"
"(153, 136)",2,"(3, 6)","[(161, 249), (171, 98)]"
"(171, 98)",2,"(3, 7)","[(161, 249), (193, 6)]"
"(193, 6)",2,"(6, 7)","[(171, 98), (193, 6)]"
,3,"(0, 1, 2)","[(71, 1), (62, 69), (100, 176)]"
,3,"(0, 1, 7)","[(71, 1), (62, 69), (193, 6)]"
,3,"(0, 6, 7)","[(71, 1), (171, 98), (193, 6)]"
,3,"(1, 2, 3)","[(62, 69), (100, 176), (161, 249)]"
,3,"(2, 3, 4)","[(100, 176), (161, 249), (136, 145)]"
,3,"(2, 3, 5)","[(100, 176), (161, 249), (153, 136)]"
,3,"(3, 4, 5)","[(161, 249), (136, 145), (153, 136)]"
,3,"(3, 5, 6)","[(161, 249), (153, 136), (171, 98)]"
,3,"(3, 6, 7)","[(161, 249), (171, 98), (193, 6)]"
,3,"(5, 6, 7)","[(153, 136), (171, 98), (193, 6)]"
,4,"(0, 1, 2, 3)","[(71, 1), (62, 69), (100, 176), (161, 249)]"
,4,"(0, 1, 2, 4)","[(71, 1), (62, 69), (100, 176), (136, 145)]"
,4,"(0, 1, 2, 7)","[(71, 1), (62, 69), (100, 176), (193, 6)]"
,4,"(0, 1, 6, 7)","[(71, 1), (62, 69), (171, 98), (193, 6)]"
,4,"(0, 5, 6, 7)","[(71, 1), (153, 136), (171, 98), (193, 6)]"
