PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(103, 248)",2,"(0, 1)","[(103, 248), (254, 187)]"
"(254, 187)",2,"(0, 2)","[(103, 248), (150, 217)]"
"(150, 217)",2,"(0, 6)","[(103, 248), (89, 175)]"
"(201, 168)",2,"(0, 7)","[(103, 248), (2, 7)]"
"(181, 176)",2,"(1, 2)","[(254, 187), (150, 217)]"
"(110, 185)",2,"(1, 3)","[(254, 187), (201, 168)]"
"(89, 175)",2,"(1, 7)","[(254, 187), (2, 7)]"
"(2, 7)",2,"(3, 7)","[(201, 168), (2, 7)]"
,2,"(6, 7)","[(89, 175), (2, 7)]"
,3,"(0, 1, 2)","[(103, 248), (254, 187), (150, 217)]"
,3,"(0, 2, 5)","[(103, 248), (150, 217), (110, 185)]"
,3,"(0, 2, 6)","[(103, 248), (150, 217), (89, 175)]"
,3,"(0, 5, 6)","[(103, 248), (110, 185), (89, 175)]"
,3,"(0, 6, 7)","[(103, 248), (89, 175), (2, 7)]"
,3,"(1, 2, 3)","[(254, 187), (150, 217), (201, 168)]"
,3,"(1, 3, 4)","[(254, 187), (201, 168), (181, 176)]"
,3,"(1, 3, 7)","[(254, 187), (201, 168), (2, 7)]"
,3,"(3, 4, 7)","[(201, 168), (181, 176), (2, 7)]"
,3,"(3, 6, 7)","[(201, 168), (89, 175), (2, 7)]"
,3,"(5, 6, 7)","[(110, 185), (89, 175), (2, 7)]"
,4,"(0, 1, 2, 3)","[(103, 248), (254, 187), (150, 217), (201, 168)]"
,4,"(0, 1, 2, 4)","[(103, 248), (254, 187), (150, 217), (181, 176)]"
,4,"(0, 1, 2, 5)","[(103, 248), (254, 187), (150, 217), (110, 185)]"
,4,"(0, 2, 5, 6)","[(103, 248), (150, 217), (110, 185), (89, 175)]"
,4,"(0, 5, 6, 7)","[(103, 248), (110, 185), (89, 175), (2, 7)]"
