PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(78, 211)",2,"(0, 1)","[(78, 211), (96, 215)]"
"(96, 215)",2,"(0, 7)","[(78, 211), (0, 11)]"
"(244, 183)",2,"(1, 2)","[(96, 215), (244, 183)]"
"(209, 171)",2,"(2, 3)","[(244, 183), (209, 171)]"
"(99, 185)",2,"(2, 7)","[(244, 183), (0, 11)]"
"(87, 178)",2,"(3, 7)","[(209, 171), (0, 11)]"
"(86, 149)",2,"(6, 7)","[(86, 149), (0, 11)]"
"(0, 11)",3,"(0, 1, 2)","[(78, 211), (96, 215), (244, 183)]"
,3,"(0, 1, 4)","[(78, 211), (96, 215), (99, 185)]"
,3,"(0, 1, 5)","[(78, 211), (96, 215), (87, 178)]"
,3,"(0, 1, 7)","[(78, 211), (96, 215), (0, 11)]"
,3,"(0, 5, 7)","[(78, 211), (87, 178), (0, 11)]"
,3,"(0, 6, 7)","[(78, 211), (86, 149), (0, 11)]"
,3,"(1, 2, 3)","[(96, 215), (244, 183), (209, 171)]"
,3,"(2, 3, 4)","[(244, 183), (209, 171), (99, 185)]"
,3,"(2, 3, 6)","[(244, 183), (209, 171), (86, 149)]"
,3,"(2, 3, 7)","[(244, 183), (209, 171), (0, 11)]"
,3,"(3, 6, 7)","[(209, 171), (86, 149), (0, 11)]"
,3,"(5, 6, 7)","[(87, 178), (86, 149), (0, 11)]"
,4,"(0, 1, 2, 3)","[(78, 211), (96, 215), (244, 183), (209, 171)]"
,4,"(0, 1, 2, 4)","[(78, 211), (96, 215), (244, 183), (99, 185)]"
,4,"(0, 1, 4, 5)","[(78, 211), (96, 215), (99, 185), (87, 178)]"
,4,"(0, 1, 5, 7)","[(78, 211), (96, 215), (87, 178), (0, 11)]"
,4,"(0, 5, 6, 7)","[(78, 211), (87, 178), (86, 149), (0, 11)]"
