PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(212, 97)",2,"(0, 1)","[(212, 97), (168, 55)]"
"(168, 55)",2,"(0, 7)","[(212, 97), (55, 200)]"
"(43, 74)",2,"(1, 2)","[(168, 55), (43, 74)]"
"(66, 80)",2,"(2, 3)","[(43, 74), (66, 80)]"
"(97, 94)",2,"(2, 6)","[(43, 74), (57, 103)]"
"(99, 98)",2,"(2, 7)","[(43, 74), (55, 200)]"
"(57, 103)",2,"(6, 7)","[(57, 103), (55, 200)]"
"(55, 200)",3,"(0, 1, 2)","[(212, 97), (168, 55), (43, 74)]"
,3,"(0, 1, 3)","[(212, 97), (168, 55), (66, 80)]"
,3,"(0, 1, 4)","[(212, 97), (168, 55), (97, 94)]"
,3,"(0, 1, 5)","[(212, 97), (168, 55), (99, 98)]"
,3,"(0, 1, 7)","[(212, 97), (168, 55), (55, 200)]"
,3,"(0, 5, 7)","[(212, 97), (99, 98), (55, 200)]"
,3,"(0, 6, 7)","[(212, 97), (57, 103), (55, 200)]"
,3,"(1, 2, 3)","[(168, 55), (43, 74), (66, 80)]"
,3,"(2, 3, 6)","[(43, 74), (66, 80), (57, 103)]"
,3,"(2, 6, 7)","[(43, 74), (57, 103), (55, 200)]"
,3,"(5, 6, 7)","[(99, 98), (57, 103), (55, 200)]"
,4,"(0, 1, 2, 3)","[(212, 97), (168, 55), (43, 74), (66, 80)]"
,4,"(0, 1, 3, 4)","[(212, 97), (168, 55), (66, 80), (97, 94)]"
,4,"(0, 1, 4, 5)","[(212, 97), (168, 55), (97, 94), (99, 98)]"
,4,"(0, 1, 5, 7)","[(212, 97), (168, 55), (99, 98), (55, 200)]"
,4,"(0, 4, 5, 7)","[(212, 97), (97, 94), (99, 98), (55, 200)]"
,4,"(0, 5, 6, 7)","[(212, 97), (99, 98), (57, 103), (55, 200)]"
