PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(45, 217)",2,"(0, 1)","[(45, 217), (119, 206)]"
"(119, 206)",2,"(0, 4)","[(45, 217), (86, 173)]"
"(123, 181)",2,"(0, 7)","[(45, 217), (16, 38)]"
"(240, 88)",2,"(1, 2)","[(119, 206), (123, 181)]"
"(86, 173)",2,"(1, 3)","[(119, 206), (240, 88)]"
"(88, 120)",2,"(2, 3)","[(123, 181), (240, 88)]"
"(97, 71)",2,"(3, 6)","[(240, 88), (97, 71)]"
"(16, 38)",2,"(3, 7)","[(240, 88), (16, 38)]"
,2,"(6, 7)","[(97, 71), (16, 38)]"
,3,"(0, 1, 2)","[(45, 217), (119, 206), (123, 181)]"
,3,"(0, 1, 4)","[(45, 217), (119, 206), (86, 173)]"
,3,"(0, 4, 7)","[(45, 217), (86, 173), (16, 38)]"
,3,"(0, 5, 7)","[(45, 217), (88, 120), (16, 38)]"
,3,"(0, 6, 7)","[(45, 217), (97, 71), (16, 38)]"
,3,"(1, 2, 3)","[(119, 206), (123, 181), (240, 88)]"
,3,"(2, 3, 6)","[(123, 181), (240, 88), (97, 71)]"
,3,"(3, 5, 6)","[(240, 88), (88, 120), (97, 71)]"
,3,"(3, 6, 7)","[(240, 88), (97, 71), (16, 38)]"
,3,"(5, 6, 7)","[(88, 120), (97, 71), (16, 38)]"
,4,"(0, 1, 2, 3)","[(45, 217), (119, 206), (123, 181), (240, 88)]"
,4,"(0, 1, 2, 4)","[(45, 217), (119, 206), (123, 181), (86, 173)]"
,4,"(0, 1, 4, 7)","[(45, 217), (119, 206), (86, 173), (16, 38)]"
,4,"(0, 4, 5, 7)","[(45, 217), (86, 173), (88, 120), (16, 38)]"
,4,"(0, 5, 6, 7)","[(45, 217), (88, 120), (97, 71), (16, 38)]"
