PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(6, 7)",2,"(0, 1)","[(6, 7), (15, 82)]"
"(15, 82)",2,"(0, 7)","[(6, 7), (218, 17)]"
"(250, 248)",2,"(1, 2)","[(15, 82), (250, 248)]"
"(219, 188)",2,"(2, 3)","[(250, 248), (219, 188)]"
"(159, 123)",2,"(2, 6)","[(250, 248), (226, 126)]"
"(156, 101)",2,"(2, 7)","[(250, 248), (218, 17)]"
"(226, 126)",2,"(6, 7)","[(226, 126), (218, 17)]"
"(218, 17)",3,"(0, 1, 2)","[(6, 7), (15, 82), (250, 248)]"
,3,"(0, 1, 4)","[(6, 7), (15, 82), (159, 123)]"
,3,"(0, 1, 5)","[(6, 7), (15, 82), (156, 101)]"
,3,"(0, 1, 7)","[(6, 7), (15, 82), (218, 17)]"
,3,"(0, 5, 7)","[(6, 7), (156, 101), (218, 17)]"
,3,"(0, 6, 7)","[(6, 7), (226, 126), (218, 17)]"
,3,"(1, 2, 3)","[(15, 82), (250, 248), (219, 188)]"
,3,"(2, 3, 4)","[(250, 248), (219, 188), (159, 123)]"
,3,"(2, 3, 6)","[(250, 248), (219, 188), (226, 126)]"
,3,"(2, 6, 7)","[(250, 248), (226, 126), (218, 17)]"
,3,"(3, 6, 7)","[(219, 188), (226, 126), (218, 17)]"
,3,"(5, 6, 7)","[(156, 101), (226, 126), (218, 17)]"
,4,"(0, 1, 2, 3)","[(6, 7), (15, 82), (250, 248), (219, 188)]"
,4,"(0, 1, 2, 4)","[(6, 7), (15, 82), (250, 248), (159, 123)]"
,4,"(0, 1, 4, 5)","[(6, 7), (15, 82), (159, 123), (156, 101)]"
,4,"(0, 1, 5, 7)","[(6, 7), (15, 82), (156, 101), (218, 17)]"
,4,"(0, 5, 6, 7)","[(6, 7), (156, 101), (226, 126), (218, 17)]"
