PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(248, 5)",2,"(0, 1)","[(248, 5), (8, 3)]"
"(8, 3)",2,"(0, 3)","[(248, 5), (44, 72)]"
"(19, 63)",2,"(0, 6)","[(248, 5), (58, 208)]"
"(44, 72)",2,"(0, 7)","[(248, 5), (28, 253)]"
"(51, 163)",2,"(1, 2)","[(8, 3), (19, 63)]"
"(35, 217)",2,"(1, 7)","[(8, 3), (28, 253)]"
"(58, 208)",2,"(5, 7)","[(35, 217), (28, 253)]"
"(28, 253)",2,"(6, 7)","[(58, 208), (28, 253)]"
,3,"(0, 1, 2)","[(248, 5), (8, 3), (19, 63)]"
,3,"(0, 1, 3)","[(248, 5), (8, 3), (44, 72)]"
,3,"(0, 3, 4)","[(248, 5), (44, 72), (51, 163)]"
,3,"(0, 3, 6)","[(248, 5), (44, 72), (58, 208)]"
,3,"(0, 4, 6)","[(248, 5), (51, 163), (58, 208)]"
,3,"(0, 6, 7)","[(248, 5), (58, 208), (28, 253)]"
,3,"(1, 2, 3)","[(8, 3), (19, 63), (44, 72)]"
,3,"(1, 2, 7)","[(8, 3), (19, 63), (28, 253)]"
,3,"(1, 5, 7)","[(8, 3), (35, 217), (28, 253)]"
,3,"(2, 5, 7)","[(19, 63), (35, 217), (28, 253)]"
,3,"(5, 6, 7)","[(35, 217), (58, 208), (28, 253)]"
,4,"(0, 1, 2, 3)","[(248, 5), (8, 3), (19, 63), (44, 72)]"
,4,"(0, 1, 3, 4)","[(248, 5), (8, 3), (44, 72), (51, 163)]"
,4,"(0, 3, 4, 6)","[(248, 5), (44, 72), (51, 163), (58, 208)]"
,4,"(0, 4, 5, 6)","[(248, 5), (51, 163), (35, 217), (58, 208)]"
,4,"(0, 4, 6, 7)","[(248, 5), (51, 163), (58, 208), (28, 253)]"
,4,"(0, 5, 6, 7)","[(248, 5), (35, 217), (58, 208), (28, 253)]"
