PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(10, 81)",2,"(0, 1)","[(10, 81), (117, 229)]"
"(117, 229)",2,"(0, 6)","[(10, 81), (180, 73)]"
"(167, 237)",2,"(0, 7)","[(10, 81), (245, 26)]"
"(162, 208)",2,"(1, 2)","[(117, 229), (167, 237)]"
"(152, 189)",2,"(2, 3)","[(167, 237), (162, 208)]"
"(148, 165)",2,"(2, 7)","[(167, 237), (245, 26)]"
"(180, 73)",2,"(6, 7)","[(180, 73), (245, 26)]"
"(245, 26)",3,"(0, 1, 2)","[(10, 81), (117, 229), (167, 237)]"
,3,"(0, 1, 4)","[(10, 81), (117, 229), (152, 189)]"
,3,"(0, 1, 5)","[(10, 81), (117, 229), (148, 165)]"
,3,"(0, 1, 6)","[(10, 81), (117, 229), (180, 73)]"
,3,"(0, 5, 6)","[(10, 81), (148, 165), (180, 73)]"
,3,"(0, 6, 7)","[(10, 81), (180, 73), (245, 26)]"
,3,"(1, 2, 3)","[(117, 229), (167, 237), (162, 208)]"
,3,"(2, 3, 4)","[(167, 237), (162, 208), (152, 189)]"
,3,"(2, 3, 7)","[(167, 237), (162, 208), (245, 26)]"
,3,"(2, 6, 7)","[(167, 237), (180, 73), (245, 26)]"
,3,"(3, 6, 7)","[(162, 208), (180, 73), (245, 26)]"
,3,"(5, 6, 7)","[(148, 165), (180, 73), (245, 26)]"
,4,"(0, 1, 2, 3)","[(10, 81), (117, 229), (167, 237), (162, 208)]"
,4,"(0, 1, 2, 4)","[(10, 81), (117, 229), (167, 237), (152, 189)]"
,4,"(0, 1, 4, 5)","[(10, 81), (117, 229), (152, 189), (148, 165)]"
,4,"(0, 1, 5, 6)","[(10, 81), (117, 229), (148, 165), (180, 73)]"
,4,"(0, 5, 6, 7)","[(10, 81), (148, 165), (180, 73), (245, 26)]"
