PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(108, 237)",2,"(0, 1)","[(108, 237), (142, 227)]"
"(142, 227)",2,"(0, 6)","[(108, 237), (97, 188)]"
"(247, 138)",2,"(0, 7)","[(108, 237), (9, 19)]"
"(144, 96)",2,"(1, 2)","[(142, 227), (247, 138)]"
"(120, 173)",2,"(2, 3)","[(247, 138), (144, 96)]"
"(119, 152)",2,"(2, 7)","[(247, 138), (9, 19)]"
"(97, 188)",2,"(3, 7)","[(144, 96), (9, 19)]"
"(9, 19)",2,"(6, 7)","[(97, 188), (9, 19)]"
,3,"(0, 1, 2)","[(108, 237), (142, 227), (247, 138)]"
,3,"(0, 1, 6)","[(108, 237), (142, 227), (97, 188)]"
,3,"(0, 6, 7)","[(108, 237), (97, 188), (9, 19)]"
,3,"(1, 2, 3)","[(142, 227), (247, 138), (144, 96)]"
,3,"(2, 3, 5)","[(247, 138), (144, 96), (119, 152)]"
,3,"(2, 3, 7)","[(247, 138), (144, 96), (9, 19)]"
,3,"(3, 5, 7)","[(144, 96), (119, 152), (9, 19)]"
,3,"(3, 6, 7)","[(144, 96), (97, 188), (9, 19)]"
,3,"(5, 6, 7)","[(119, 152), (97, 188), (9, 19)]"
,4,"(0, 1, 2, 3)","[(108, 237), (142, 227), (247, 138), (144, 96)]"
,4,"(0, 1, 2, 4)","[(108, 237), (142, 227), (247, 138), (120, 173)]"
,4,"(0, 1, 2, 6)","[(108, 237), (142, 227), (247, 138), (97, 188)]"
,4,"(0, 1, 4, 6)","[(108, 237), (142, 227), (120, 173), (97, 188)]"
,4,"(0, 1, 6, 7)","[(108, 237), (142, 227), (97, 188), (9, 19)]"
,4,"(0, 4, 6, 7)","[(108, 237), (120, 173), (97, 188), (9, 19)]"
,4,"(0, 5, 6, 7)","[(108, 237), (119, 152), (97, 188), (9, 19)]"
