PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(6, 14)",2,"(0, 1)","[(6, 14), (104, 234)]"
"(104, 234)",2,"(0, 6)","[(6, 14), (185, 101)]"
"(176, 241)",2,"(0, 7)","[(6, 14), (250, 120)]"
"(152, 190)",2,"(1, 2)","[(104, 234), (176, 241)]"
"(165, 163)",2,"(2, 7)","[(176, 241), (250, 120)]"
"(177, 161)",2,"(6, 7)","[(185, 101), (250, 120)]"
"(185, 101)",3,"(0, 1, 2)","[(6, 14), (104, 234), (176, 241)]"
"(250, 120)",3,"(0, 1, 3)","[(6, 14), (104, 234), (152, 190)]"
,3,"(0, 1, 6)","[(6, 14), (104, 234), (185, 101)]"
,3,"(0, 4, 6)","[(6, 14), (165, 163), (185, 101)]"
,3,"(0, 6, 7)","[(6, 14), (185, 101), (250, 120)]"
,3,"(1, 2, 3)","[(104, 234), (176, 241), (152, 190)]"
,3,"(1, 2, 7)","[(104, 234), (176, 241), (250, 120)]"
,3,"(2, 3, 7)","[(176, 241), (152, 190), (250, 120)]"
,3,"(2, 5, 7)","[(176, 241), (177, 161), (250, 120)]"
,3,"(2, 6, 7)","[(176, 241), (185, 101), (250, 120)]"
,3,"(5, 6, 7)","[(177, 161), (185, 101), (250, 120)]"
,4,"(0, 1, 2, 3)","[(6, 14), (104, 234), (176, 241), (152, 190)]"
,4,"(0, 1, 3, 4)","[(6, 14), (104, 234), (152, 190), (165, 163)]"
,4,"(0, 1, 3, 6)","[(6, 14), (104, 234), (152, 190), (185, 101)]"
,4,"(0, 1, 4, 6)","[(6, 14), (104, 234), (165, 163), (185, 101)]"
,4,"(0, 4, 5, 6)","[(6, 14), (165, 163), (177, 161), (185, 101)]"
,4,"(0, 4, 6, 7)","[(6, 14), (165, 163), (185, 101), (250, 120)]"
,4,"(0, 5, 6, 7)","[(6, 14), (177, 161), (185, 101), (250, 120)]"
