PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(6, 91)",2,"(0, 1)","[(6, 91), (155, 250)]"
"(155, 250)",2,"(0, 6)","[(6, 91), (88, 85)]"
"(249, 242)",2,"(0, 7)","[(6, 91), (179, 5)]"
"(184, 190)",2,"(1, 2)","[(155, 250), (249, 242)]"
"(159, 166)",2,"(2, 3)","[(249, 242), (184, 190)]"
"(115, 141)",2,"(2, 7)","[(249, 242), (179, 5)]"
"(88, 85)",2,"(6, 7)","[(88, 85), (179, 5)]"
"(179, 5)",3,"(0, 1, 2)","[(6, 91), (155, 250), (249, 242)]"
,3,"(0, 1, 5)","[(6, 91), (155, 250), (115, 141)]"
,3,"(0, 1, 6)","[(6, 91), (155, 250), (88, 85)]"
,3,"(0, 5, 6)","[(6, 91), (115, 141), (88, 85)]"
,3,"(0, 6, 7)","[(6, 91), (88, 85), (179, 5)]"
,3,"(1, 2, 3)","[(155, 250), (249, 242), (184, 190)]"
,3,"(2, 3, 7)","[(249, 242), (184, 190), (179, 5)]"
,3,"(2, 6, 7)","[(249, 242), (88, 85), (179, 5)]"
,3,"(4, 6, 7)","[(159, 166), (88, 85), (179, 5)]"
,3,"(5, 6, 7)","[(115, 141), (88, 85), (179, 5)]"
,4,"(0, 1, 2, 3)","[(6, 91), (155, 250), (249, 242), (184, 190)]"
,4,"(0, 1, 2, 5)","[(6, 91), (155, 250), (249, 242), (115, 141)]"
,4,"(0, 1, 3, 5)","[(6, 91), (155, 250), (184, 190), (115, 141)]"
,4,"(0, 1, 4, 5)","[(6, 91), (155, 250), (159, 166), (115, 141)]"
,4,"(0, 1, 5, 6)","[(6, 91), (155, 250), (115, 141), (88, 85)]"
,4,"(0, 4, 5, 6)","[(6, 91), (159, 166), (115, 141), (88, 85)]"
,4,"(0, 5, 6, 7)","[(6, 91), (115, 141), (88, 85), (179, 5)]"
