PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(4, 124)",2,"(0, 1)","[(4, 124), (251, 239)]"
"(251, 239)",2,"(0, 5)","[(4, 124), (67, 102)]"
"(213, 169)",2,"(0, 7)","[(4, 124), (143, 16)]"
"(173, 155)",2,"(1, 2)","[(251, 239), (213, 169)]"
"(126, 126)",2,"(1, 7)","[(251, 239), (143, 16)]"
"(67, 102)",2,"(2, 7)","[(213, 169), (143, 16)]"
"(83, 93)",2,"(6, 7)","[(83, 93), (143, 16)]"
"(143, 16)",3,"(0, 1, 2)","[(4, 124), (251, 239), (213, 169)]"
,3,"(0, 1, 3)","[(4, 124), (251, 239), (173, 155)]"
,3,"(0, 1, 5)","[(4, 124), (251, 239), (67, 102)]"
,3,"(0, 5, 6)","[(4, 124), (67, 102), (83, 93)]"
,3,"(0, 5, 7)","[(4, 124), (67, 102), (143, 16)]"
,3,"(0, 6, 7)","[(4, 124), (83, 93), (143, 16)]"
,3,"(1, 2, 3)","[(251, 239), (213, 169), (173, 155)]"
,3,"(1, 2, 7)","[(251, 239), (213, 169), (143, 16)]"
,3,"(2, 3, 7)","[(213, 169), (173, 155), (143, 16)]"
,3,"(2, 6, 7)","[(213, 169), (83, 93), (143, 16)]"
,3,"(4, 6, 7)","[(126, 126), (83, 93), (143, 16)]"
,3,"(5, 6, 7)","[(67, 102), (83, 93), (143, 16)]"
,4,"(0, 1, 2, 3)","[(4, 124), (251, 239), (213, 169), (173, 155)]"
,4,"(0, 1, 3, 5)","[(4, 124), (251, 239), (173, 155), (67, 102)]"
,4,"(0, 1, 4, 5)","[(4, 124), (251, 239), (126, 126), (67, 102)]"
,4,"(0, 1, 5, 6)","[(4, 124), (251, 239), (67, 102), (83, 93)]"
,4,"(0, 4, 5, 6)","[(4, 124), (126, 126), (67, 102), (83, 93)]"
,4,"(0, 5, 6, 7)","[(4, 124), (67, 102), (83, 93), (143, 16)]"
