PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(181, 230)",2,"(0, 1)","[(181, 230), (222, 178)]"
"(222, 178)",2,"(0, 4)","[(181, 230), (186, 203)]"
"(213, 158)",2,"(0, 7)","[(181, 230), (1, 42)]"
"(254, 27)",2,"(1, 2)","[(222, 178), (213, 158)]"
"(186, 203)",2,"(1, 3)","[(222, 178), (254, 27)]"
"(187, 51)",2,"(3, 5)","[(254, 27), (187, 51)]"
"(50, 79)",2,"(3, 7)","[(254, 27), (1, 42)]"
"(1, 42)",2,"(6, 7)","[(50, 79), (1, 42)]"
,3,"(0, 1, 2)","[(181, 230), (222, 178), (213, 158)]"
,3,"(0, 1, 4)","[(181, 230), (222, 178), (186, 203)]"
,3,"(0, 4, 6)","[(181, 230), (186, 203), (50, 79)]"
,3,"(0, 4, 7)","[(181, 230), (186, 203), (1, 42)]"
,3,"(0, 6, 7)","[(181, 230), (50, 79), (1, 42)]"
,3,"(1, 2, 3)","[(222, 178), (213, 158), (254, 27)]"
,3,"(1, 3, 5)","[(222, 178), (254, 27), (187, 51)]"
,3,"(2, 3, 5)","[(213, 158), (254, 27), (187, 51)]"
,3,"(3, 5, 7)","[(254, 27), (187, 51), (1, 42)]"
,3,"(3, 6, 7)","[(254, 27), (50, 79), (1, 42)]"
,3,"(5, 6, 7)","[(187, 51), (50, 79), (1, 42)]"
,4,"(0, 1, 2, 3)","[(181, 230), (222, 178), (213, 158), (254, 27)]"
,4,"(0, 1, 2, 4)","[(181, 230), (222, 178), (213, 158), (186, 203)]"
,4,"(0, 1, 4, 6)","[(181, 230), (222, 178), (186, 203), (50, 79)]"
,4,"(0, 4, 6, 7)","[(181, 230), (186, 203), (50, 79), (1, 42)]"
,4,"(0, 5, 6, 7)","[(181, 230), (187, 51), (50, 79), (1, 42)]"
