PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(56, 146)",2,"(0, 1)","[(56, 146), (235, 201)]"
"(235, 201)",2,"(0, 6)","[(56, 146), (50, 100)]"
"(208, 99)",2,"(0, 7)","[(56, 146), (20, 55)]"
"(150, 112)",2,"(1, 2)","[(235, 201), (208, 99)]"
"(89, 89)",2,"(2, 3)","[(208, 99), (150, 112)]"
"(77, 97)",2,"(2, 7)","[(208, 99), (20, 55)]"
"(50, 100)",2,"(4, 7)","[(89, 89), (20, 55)]"
"(20, 55)",2,"(6, 7)","[(50, 100), (20, 55)]"
,3,"(0, 1, 2)","[(56, 146), (235, 201), (208, 99)]"
,3,"(0, 1, 3)","[(56, 146), (235, 201), (150, 112)]"
,3,"(0, 1, 6)","[(56, 146), (235, 201), (50, 100)]"
,3,"(0, 5, 6)","[(56, 146), (77, 97), (50, 100)]"
,3,"(0, 6, 7)","[(56, 146), (50, 100), (20, 55)]"
,3,"(1, 2, 3)","[(235, 201), (208, 99), (150, 112)]"
,3,"(2, 3, 4)","[(208, 99), (150, 112), (89, 89)]"
,3,"(2, 3, 7)","[(208, 99), (150, 112), (20, 55)]"
,3,"(2, 4, 7)","[(208, 99), (89, 89), (20, 55)]"
,3,"(4, 5, 7)","[(89, 89), (77, 97), (20, 55)]"
,3,"(4, 6, 7)","[(89, 89), (50, 100), (20, 55)]"
,3,"(5, 6, 7)","[(77, 97), (50, 100), (20, 55)]"
,4,"(0, 1, 2, 3)","[(56, 146), (235, 201), (208, 99), (150, 112)]"
,4,"(0, 1, 3, 6)","[(56, 146), (235, 201), (150, 112), (50, 100)]"
,4,"(0, 1, 5, 6)","[(56, 146), (235, 201), (77, 97), (50, 100)]"
,4,"(0, 5, 6, 7)","[(56, 146), (77, 97), (50, 100), (20, 55)]"
