PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(35, 95)",2,"(0, 1)","[(35, 95), (153, 246)]"
"(153, 246)",2,"(0, 7)","[(35, 95), (61, 9)]"
"(216, 247)",2,"(1, 2)","[(153, 246), (216, 247)]"
"(174, 193)",2,"(2, 6)","[(216, 247), (220, 115)]"
"(135, 135)",2,"(6, 7)","[(220, 115), (61, 9)]"
"(107, 118)",3,"(0, 1, 2)","[(35, 95), (153, 246), (216, 247)]"
"(220, 115)",3,"(0, 1, 5)","[(35, 95), (153, 246), (107, 118)]"
"(61, 9)",3,"(0, 1, 7)","[(35, 95), (153, 246), (61, 9)]"
,3,"(0, 5, 7)","[(35, 95), (107, 118), (61, 9)]"
,3,"(0, 6, 7)","[(35, 95), (220, 115), (61, 9)]"
,3,"(1, 2, 3)","[(153, 246), (216, 247), (174, 193)]"
,3,"(1, 2, 6)","[(153, 246), (216, 247), (220, 115)]"
,3,"(2, 3, 6)","[(216, 247), (174, 193), (220, 115)]"
,3,"(2, 6, 7)","[(216, 247), (220, 115), (61, 9)]"
,3,"(4, 6, 7)","[(135, 135), (220, 115), (61, 9)]"
,3,"(5, 6, 7)","[(107, 118), (220, 115), (61, 9)]"
,4,"(0, 1, 2, 3)","[(35, 95), (153, 246), (216, 247), (174, 193)]"
,4,"(0, 1, 2, 5)","[(35, 95), (153, 246), (216, 247), (107, 118)]"
,4,"(0, 1, 3, 5)","[(35, 95), (153, 246), (174, 193), (107, 118)]"
,4,"(0, 1, 4, 5)","[(35, 95), (153, 246), (135, 135), (107, 118)]"
,4,"(0, 1, 5, 7)","[(35, 95), (153, 246), (107, 118), (61, 9)]"
,4,"(0, 4, 5, 7)","[(35, 95), (135, 135), (107, 118), (61, 9)]"
,4,"(0, 5, 6, 7)","[(35, 95), (107, 118), (220, 115), (61, 9)]"
