PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(222, 51)",2,"(0, 1)","[(222, 51), (30, 75)]"
"(30, 75)",2,"(0, 6)","[(222, 51), (195, 143)]"
"(13, 151)",2,"(0, 7)","[(222, 51), (199, 150)]"
"(75, 134)",2,"(1, 2)","[(30, 75), (13, 151)]"
"(108, 144)",2,"(2, 3)","[(13, 151), (75, 134)]"
"(160, 180)",2,"(2, 5)","[(13, 151), (160, 180)]"
"(195, 143)",2,"(5, 7)","[(160, 180), (199, 150)]"
"(199, 150)",2,"(6, 7)","[(195, 143), (199, 150)]"
,3,"(0, 1, 2)","[(222, 51), (30, 75), (13, 151)]"
,3,"(0, 1, 3)","[(222, 51), (30, 75), (75, 134)]"
,3,"(0, 1, 6)","[(222, 51), (30, 75), (195, 143)]"
,3,"(0, 6, 7)","[(222, 51), (195, 143), (199, 150)]"
,3,"(1, 2, 3)","[(30, 75), (13, 151), (75, 134)]"
,3,"(2, 3, 4)","[(13, 151), (75, 134), (108, 144)]"
,3,"(2, 3, 5)","[(13, 151), (75, 134), (160, 180)]"
,3,"(2, 4, 5)","[(13, 151), (108, 144), (160, 180)]"
,3,"(2, 5, 7)","[(13, 151), (160, 180), (199, 150)]"
,3,"(5, 6, 7)","[(160, 180), (195, 143), (199, 150)]"
,4,"(0, 1, 2, 3)","[(222, 51), (30, 75), (13, 151), (75, 134)]"
,4,"(0, 1, 3, 4)","[(222, 51), (30, 75), (75, 134), (108, 144)]"
,4,"(0, 1, 3, 6)","[(222, 51), (30, 75), (75, 134), (195, 143)]"
,4,"(0, 1, 6, 7)","[(222, 51), (30, 75), (195, 143), (199, 150)]"
,4,"(0, 5, 6, 7)","[(222, 51), (160, 180), (195, 143), (199, 150)]"
