PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(67, 61)",2,"(0, 1)","[(67, 61), (53, 137)]"
"(53, 137)",2,"(0, 5)","[(67, 61), (89, 84)]"
"(84, 213)",2,"(0, 6)","[(67, 61), (110, 73)]"
"(91, 122)",2,"(0, 7)","[(67, 61), (203, 42)]"
"(99, 112)",2,"(1, 2)","[(53, 137), (84, 213)]"
"(89, 84)",2,"(2, 3)","[(84, 213), (91, 122)]"
"(110, 73)",2,"(2, 7)","[(84, 213), (203, 42)]"
"(203, 42)",2,"(6, 7)","[(110, 73), (203, 42)]"
,3,"(0, 1, 2)","[(67, 61), (53, 137), (84, 213)]"
,3,"(0, 1, 5)","[(67, 61), (53, 137), (89, 84)]"
,3,"(0, 5, 6)","[(67, 61), (89, 84), (110, 73)]"
,3,"(0, 6, 7)","[(67, 61), (110, 73), (203, 42)]"
,3,"(1, 2, 3)","[(53, 137), (84, 213), (91, 122)]"
,3,"(2, 3, 4)","[(84, 213), (91, 122), (99, 112)]"
,3,"(2, 3, 7)","[(84, 213), (91, 122), (203, 42)]"
,3,"(2, 4, 7)","[(84, 213), (99, 112), (203, 42)]"
,3,"(2, 6, 7)","[(84, 213), (110, 73), (203, 42)]"
,3,"(4, 6, 7)","[(99, 112), (110, 73), (203, 42)]"
,3,"(5, 6, 7)","[(89, 84), (110, 73), (203, 42)]"
,4,"(0, 1, 2, 3)","[(67, 61), (53, 137), (84, 213), (91, 122)]"
,4,"(0, 1, 2, 5)","[(67, 61), (53, 137), (84, 213), (89, 84)]"
,4,"(0, 1, 3, 5)","[(67, 61), (53, 137), (91, 122), (89, 84)]"
,4,"(0, 1, 5, 6)","[(67, 61), (53, 137), (89, 84), (110, 73)]"
,4,"(0, 5, 6, 7)","[(67, 61), (89, 84), (110, 73), (203, 42)]"
