PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(192, 189)",2,"(0, 1)","[(192, 189), (219, 186)]"
"(219, 186)",2,"(0, 7)","[(192, 189), (70, 133)]"
"(128, 67)",2,"(1, 2)","[(219, 186), (128, 67)]"
"(168, 156)",2,"(2, 3)","[(128, 67), (168, 156)]"
"(125, 140)",2,"(2, 6)","[(128, 67), (15, 91)]"
"(103, 135)",2,"(6, 7)","[(15, 91), (70, 133)]"
"(15, 91)",3,"(0, 1, 2)","[(192, 189), (219, 186), (128, 67)]"
"(70, 133)",3,"(0, 1, 3)","[(192, 189), (219, 186), (168, 156)]"
,3,"(0, 1, 7)","[(192, 189), (219, 186), (70, 133)]"
,3,"(0, 5, 7)","[(192, 189), (103, 135), (70, 133)]"
,3,"(0, 6, 7)","[(192, 189), (15, 91), (70, 133)]"
,3,"(1, 2, 3)","[(219, 186), (128, 67), (168, 156)]"
,3,"(2, 3, 4)","[(128, 67), (168, 156), (125, 140)]"
,3,"(2, 3, 6)","[(128, 67), (168, 156), (15, 91)]"
,3,"(2, 4, 6)","[(128, 67), (125, 140), (15, 91)]"
,3,"(2, 5, 6)","[(128, 67), (103, 135), (15, 91)]"
,3,"(2, 6, 7)","[(128, 67), (15, 91), (70, 133)]"
,3,"(5, 6, 7)","[(103, 135), (15, 91), (70, 133)]"
,4,"(0, 1, 2, 3)","[(192, 189), (219, 186), (128, 67), (168, 156)]"
,4,"(0, 1, 3, 4)","[(192, 189), (219, 186), (168, 156), (125, 140)]"
,4,"(0, 1, 3, 7)","[(192, 189), (219, 186), (168, 156), (70, 133)]"
,4,"(0, 1, 5, 7)","[(192, 189), (219, 186), (103, 135), (70, 133)]"
,4,"(0, 5, 6, 7)","[(192, 189), (103, 135), (15, 91), (70, 133)]"
