PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(33, 15)",2,"(0, 1)","[(33, 15), (15, 27)]"
"(15, 27)",2,"(0, 7)","[(33, 15), (230, 22)]"
"(108, 240)",2,"(1, 2)","[(15, 27), (108, 240)]"
"(99, 172)",2,"(2, 3)","[(108, 240), (99, 172)]"
"(112, 174)",2,"(2, 4)","[(108, 240), (112, 174)]"
"(79, 96)",2,"(2, 6)","[(108, 240), (132, 169)]"
"(132, 169)",2,"(2, 7)","[(108, 240), (230, 22)]"
"(230, 22)",2,"(6, 7)","[(132, 169), (230, 22)]"
,3,"(0, 1, 2)","[(33, 15), (15, 27), (108, 240)]"
,3,"(0, 1, 5)","[(33, 15), (15, 27), (79, 96)]"
,3,"(0, 1, 7)","[(33, 15), (15, 27), (230, 22)]"
,3,"(0, 5, 7)","[(33, 15), (79, 96), (230, 22)]"
,3,"(0, 6, 7)","[(33, 15), (132, 169), (230, 22)]"
,3,"(1, 2, 3)","[(15, 27), (108, 240), (99, 172)]"
,3,"(2, 3, 4)","[(108, 240), (99, 172), (112, 174)]"
,3,"(2, 4, 6)","[(108, 240), (112, 174), (132, 169)]"
,3,"(2, 6, 7)","[(108, 240), (132, 169), (230, 22)]"
,3,"(4, 6, 7)","[(112, 174), (132, 169), (230, 22)]"
,3,"(5, 6, 7)","[(79, 96), (132, 169), (230, 22)]"
,4,"(0, 1, 2, 3)","[(33, 15), (15, 27), (108, 240), (99, 172)]"
,4,"(0, 1, 2, 5)","[(33, 15), (15, 27), (108, 240), (79, 96)]"
,4,"(0, 1, 3, 5)","[(33, 15), (15, 27), (99, 172), (79, 96)]"
,4,"(0, 1, 5, 7)","[(33, 15), (15, 27), (79, 96), (230, 22)]"
,4,"(0, 5, 6, 7)","[(33, 15), (79, 96), (132, 169), (230, 22)]"
