PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(248, 142)",2,"(0, 1)","[(248, 142), (25, 14)]"
"(25, 14)",2,"(0, 6)","[(248, 142), (110, 219)]"
"(24, 110)",2,"(0, 7)","[(248, 142), (89, 244)]"
"(55, 161)",2,"(1, 2)","[(25, 14), (24, 110)]"
"(7, 190)",2,"(1, 4)","[(25, 14), (7, 190)]"
"(92, 209)",2,"(2, 4)","[(24, 110), (7, 190)]"
"(110, 219)",2,"(4, 7)","[(7, 190), (89, 244)]"
"(89, 244)",2,"(6, 7)","[(110, 219), (89, 244)]"
,3,"(0, 1, 2)","[(248, 142), (25, 14), (24, 110)]"
,3,"(0, 1, 6)","[(248, 142), (25, 14), (110, 219)]"
,3,"(0, 5, 6)","[(248, 142), (92, 209), (110, 219)]"
,3,"(0, 6, 7)","[(248, 142), (110, 219), (89, 244)]"
,3,"(1, 2, 3)","[(25, 14), (24, 110), (55, 161)]"
,3,"(1, 2, 4)","[(25, 14), (24, 110), (7, 190)]"
,3,"(2, 3, 4)","[(24, 110), (55, 161), (7, 190)]"
,3,"(2, 4, 7)","[(24, 110), (7, 190), (89, 244)]"
,3,"(3, 4, 7)","[(55, 161), (7, 190), (89, 244)]"
,3,"(4, 5, 7)","[(7, 190), (92, 209), (89, 244)]"
,3,"(4, 6, 7)","[(7, 190), (110, 219), (89, 244)]"
,3,"(5, 6, 7)","[(92, 209), (110, 219), (89, 244)]"
,4,"(0, 1, 2, 3)","[(248, 142), (25, 14), (24, 110), (55, 161)]"
,4,"(0, 1, 2, 6)","[(248, 142), (25, 14), (24, 110), (110, 219)]"
,4,"(0, 1, 5, 6)","[(248, 142), (25, 14), (92, 209), (110, 219)]"
,4,"(0, 5, 6, 7)","[(248, 142), (92, 209), (110, 219), (89, 244)]"
