PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(163, 224)",2,"(0, 1)","[(163, 224), (140, 140)]"
"(140, 140)",2,"(0, 5)","[(163, 224), (143, 191)]"
"(92, 31)",2,"(0, 7)","[(163, 224), (110, 201)]"
"(112, 113)",2,"(1, 2)","[(140, 140), (92, 31)]"
"(126, 155)",2,"(2, 3)","[(92, 31), (112, 113)]"
"(143, 191)",2,"(2, 6)","[(92, 31), (109, 146)]"
"(109, 146)",2,"(2, 7)","[(92, 31), (110, 201)]"
"(110, 201)",2,"(6, 7)","[(109, 146), (110, 201)]"
,3,"(0, 1, 2)","[(163, 224), (140, 140), (92, 31)]"
,3,"(0, 1, 5)","[(163, 224), (140, 140), (143, 191)]"
,3,"(0, 5, 7)","[(163, 224), (143, 191), (110, 201)]"
,3,"(0, 6, 7)","[(163, 224), (109, 146), (110, 201)]"
,3,"(1, 2, 3)","[(140, 140), (92, 31), (112, 113)]"
,3,"(2, 3, 6)","[(92, 31), (112, 113), (109, 146)]"
,3,"(2, 6, 7)","[(92, 31), (109, 146), (110, 201)]"
,3,"(3, 6, 7)","[(112, 113), (109, 146), (110, 201)]"
,3,"(4, 6, 7)","[(126, 155), (109, 146), (110, 201)]"
,3,"(5, 6, 7)","[(143, 191), (109, 146), (110, 201)]"
,4,"(0, 1, 2, 3)","[(163, 224), (140, 140), (92, 31), (112, 113)]"
,4,"(0, 1, 2, 5)","[(163, 224), (140, 140), (92, 31), (143, 191)]"
,4,"(0, 1, 4, 5)","[(163, 224), (140, 140), (126, 155), (143, 191)]"
,4,"(0, 1, 5, 7)","[(163, 224), (140, 140), (143, 191), (110, 201)]"
,4,"(0, 4, 5, 7)","[(163, 224), (126, 155), (143, 191), (110, 201)]"
,4,"(0, 5, 6, 7)","[(163, 224), (143, 191), (109, 146), (110, 201)]"
