PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(14, 144)",2,"(0, 1)","[(14, 144), (101, 220)]"
"(101, 220)",2,"(0, 6)","[(14, 144), (68, 91)]"
"(242, 204)",2,"(0, 7)","[(14, 144), (109, 36)]"
"(189, 176)",2,"(1, 2)","[(101, 220), (242, 204)]"
"(147, 164)",2,"(2, 3)","[(242, 204), (189, 176)]"
"(142, 156)",2,"(2, 7)","[(242, 204), (109, 36)]"
"(68, 91)",2,"(6, 7)","[(68, 91), (109, 36)]"
"(109, 36)",3,"(0, 1, 2)","[(14, 144), (101, 220), (242, 204)]"
,3,"(0, 1, 4)","[(14, 144), (101, 220), (147, 164)]"
,3,"(0, 1, 6)","[(14, 144), (101, 220), (68, 91)]"
,3,"(0, 6, 7)","[(14, 144), (68, 91), (109, 36)]"
,3,"(1, 2, 3)","[(101, 220), (242, 204), (189, 176)]"
,3,"(2, 3, 4)","[(242, 204), (189, 176), (147, 164)]"
,3,"(2, 3, 7)","[(242, 204), (189, 176), (109, 36)]"
,3,"(2, 6, 7)","[(242, 204), (68, 91), (109, 36)]"
,3,"(3, 6, 7)","[(189, 176), (68, 91), (109, 36)]"
,3,"(5, 6, 7)","[(142, 156), (68, 91), (109, 36)]"
,4,"(0, 1, 2, 3)","[(14, 144), (101, 220), (242, 204), (189, 176)]"
,4,"(0, 1, 2, 4)","[(14, 144), (101, 220), (242, 204), (147, 164)]"
,4,"(0, 1, 4, 5)","[(14, 144), (101, 220), (147, 164), (142, 156)]"
,4,"(0, 1, 4, 6)","[(14, 144), (101, 220), (147, 164), (68, 91)]"
,4,"(0, 1, 5, 6)","[(14, 144), (101, 220), (142, 156), (68, 91)]"
,4,"(0, 1, 6, 7)","[(14, 144), (101, 220), (68, 91), (109, 36)]"
,4,"(0, 5, 6, 7)","[(14, 144), (142, 156), (68, 91), (109, 36)]"
