PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(237, 91)",2,"(0, 1)","[(237, 91), (252, 74)]"
"(252, 74)",2,"(0, 7)","[(237, 91), (43, 220)]"
"(248, 36)",2,"(1, 2)","[(252, 74), (248, 36)]"
"(169, 73)",2,"(2, 3)","[(248, 36), (169, 73)]"
"(108, 79)",2,"(2, 4)","[(248, 36), (108, 79)]"
"(162, 88)",2,"(2, 6)","[(248, 36), (7, 101)]"
"(7, 101)",2,"(4, 6)","[(108, 79), (7, 101)]"
"(43, 220)",2,"(6, 7)","[(7, 101), (43, 220)]"
,3,"(0, 1, 2)","[(237, 91), (252, 74), (248, 36)]"
,3,"(0, 1, 7)","[(237, 91), (252, 74), (43, 220)]"
,3,"(0, 5, 7)","[(237, 91), (162, 88), (43, 220)]"
,3,"(0, 6, 7)","[(237, 91), (7, 101), (43, 220)]"
,3,"(1, 2, 3)","[(252, 74), (248, 36), (169, 73)]"
,3,"(2, 3, 4)","[(248, 36), (169, 73), (108, 79)]"
,3,"(2, 4, 6)","[(248, 36), (108, 79), (7, 101)]"
,3,"(3, 4, 6)","[(169, 73), (108, 79), (7, 101)]"
,3,"(4, 6, 7)","[(108, 79), (7, 101), (43, 220)]"
,3,"(5, 6, 7)","[(162, 88), (7, 101), (43, 220)]"
,4,"(0, 1, 2, 3)","[(237, 91), (252, 74), (248, 36), (169, 73)]"
,4,"(0, 1, 2, 5)","[(237, 91), (252, 74), (248, 36), (162, 88)]"
,4,"(0, 1, 2, 7)","[(237, 91), (252, 74), (248, 36), (43, 220)]"
,4,"(0, 1, 5, 7)","[(237, 91), (252, 74), (162, 88), (43, 220)]"
,4,"(0, 5, 6, 7)","[(237, 91), (162, 88), (7, 101), (43, 220)]"
