PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(28, 78)",2,"(0, 1)","[(28, 78), (228, 231)]"
"(228, 231)",2,"(0, 4)","[(28, 78), (98, 100)]"
"(204, 190)",2,"(0, 7)","[(28, 78), (174, 25)]"
"(176, 169)",2,"(1, 2)","[(228, 231), (204, 190)]"
"(98, 100)",2,"(1, 7)","[(228, 231), (174, 25)]"
"(170, 117)",2,"(5, 7)","[(170, 117), (174, 25)]"
"(105, 97)",2,"(6, 7)","[(105, 97), (174, 25)]"
"(174, 25)",3,"(0, 1, 2)","[(28, 78), (228, 231), (204, 190)]"
,3,"(0, 1, 3)","[(28, 78), (228, 231), (176, 169)]"
,3,"(0, 1, 4)","[(28, 78), (228, 231), (98, 100)]"
,3,"(0, 4, 6)","[(28, 78), (98, 100), (105, 97)]"
,3,"(0, 4, 7)","[(28, 78), (98, 100), (174, 25)]"
,3,"(0, 6, 7)","[(28, 78), (105, 97), (174, 25)]"
,3,"(1, 2, 3)","[(228, 231), (204, 190), (176, 169)]"
,3,"(1, 2, 7)","[(228, 231), (204, 190), (174, 25)]"
,3,"(1, 5, 7)","[(228, 231), (170, 117), (174, 25)]"
,3,"(2, 5, 7)","[(204, 190), (170, 117), (174, 25)]"
,3,"(5, 6, 7)","[(170, 117), (105, 97), (174, 25)]"
,4,"(0, 1, 2, 3)","[(28, 78), (228, 231), (204, 190), (176, 169)]"
,4,"(0, 1, 3, 4)","[(28, 78), (228, 231), (176, 169), (98, 100)]"
,4,"(0, 1, 4, 6)","[(28, 78), (228, 231), (98, 100), (105, 97)]"
,4,"(0, 3, 4, 6)","[(28, 78), (176, 169), (98, 100), (105, 97)]"
,4,"(0, 4, 5, 6)","[(28, 78), (98, 100), (170, 117), (105, 97)]"
,4,"(0, 4, 6, 7)","[(28, 78), (98, 100), (105, 97), (174, 25)]"
,4,"(0, 5, 6, 7)","[(28, 78), (170, 117), (105, 97), (174, 25)]"
