PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(23, 211)",2,"(0, 1)","[(23, 211), (98, 225)]"
"(98, 225)",2,"(0, 6)","[(23, 211), (24, 56)]"
"(236, 204)",2,"(0, 7)","[(23, 211), (12, 22)]"
"(167, 193)",2,"(1, 2)","[(98, 225), (236, 204)]"
"(93, 119)",2,"(2, 3)","[(236, 204), (167, 193)]"
"(84, 105)",2,"(2, 7)","[(236, 204), (12, 22)]"
"(24, 56)",2,"(6, 7)","[(24, 56), (12, 22)]"
"(12, 22)",3,"(0, 1, 2)","[(23, 211), (98, 225), (236, 204)]"
,3,"(0, 1, 3)","[(23, 211), (98, 225), (167, 193)]"
,3,"(0, 1, 6)","[(23, 211), (98, 225), (24, 56)]"
,3,"(0, 6, 7)","[(23, 211), (24, 56), (12, 22)]"
,3,"(1, 2, 3)","[(98, 225), (236, 204), (167, 193)]"
,3,"(2, 3, 4)","[(236, 204), (167, 193), (93, 119)]"
,3,"(2, 3, 5)","[(236, 204), (167, 193), (84, 105)]"
,3,"(2, 3, 7)","[(236, 204), (167, 193), (12, 22)]"
,3,"(2, 5, 7)","[(236, 204), (84, 105), (12, 22)]"
,3,"(2, 6, 7)","[(236, 204), (24, 56), (12, 22)]"
,3,"(5, 6, 7)","[(84, 105), (24, 56), (12, 22)]"
,4,"(0, 1, 2, 3)","[(23, 211), (98, 225), (236, 204), (167, 193)]"
,4,"(0, 1, 3, 4)","[(23, 211), (98, 225), (167, 193), (93, 119)]"
,4,"(0, 1, 3, 6)","[(23, 211), (98, 225), (167, 193), (24, 56)]"
,4,"(0, 1, 4, 6)","[(23, 211), (98, 225), (93, 119), (24, 56)]"
,4,"(0, 1, 6, 7)","[(23, 211), (98, 225), (24, 56), (12, 22)]"
,4,"(0, 5, 6, 7)","[(23, 211), (84, 105), (24, 56), (12, 22)]"
