PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(187, 210)",2,"(0, 1)","[(187, 210), (238, 45)]"
"(238, 45)",2,"(0, 6)","[(187, 210), (137, 198)]"
"(5, 76)",2,"(0, 7)","[(187, 210), (54, 193)]"
"(59, 135)",2,"(1, 2)","[(238, 45), (5, 76)]"
"(74, 161)",2,"(2, 3)","[(5, 76), (59, 135)]"
"(50, 160)",2,"(2, 5)","[(5, 76), (50, 160)]"
"(137, 198)",2,"(2, 7)","[(5, 76), (54, 193)]"
"(54, 193)",2,"(5, 7)","[(50, 160), (54, 193)]"
,2,"(6, 7)","[(137, 198), (54, 193)]"
,3,"(0, 1, 2)","[(187, 210), (238, 45), (5, 76)]"
,3,"(0, 1, 6)","[(187, 210), (238, 45), (137, 198)]"
,3,"(0, 6, 7)","[(187, 210), (137, 198), (54, 193)]"
,3,"(1, 2, 3)","[(238, 45), (5, 76), (59, 135)]"
,3,"(2, 3, 5)","[(5, 76), (59, 135), (50, 160)]"
,3,"(2, 5, 7)","[(5, 76), (50, 160), (54, 193)]"
,3,"(4, 5, 7)","[(74, 161), (50, 160), (54, 193)]"
,3,"(5, 6, 7)","[(50, 160), (137, 198), (54, 193)]"
,4,"(0, 1, 2, 3)","[(187, 210), (238, 45), (5, 76), (59, 135)]"
,4,"(0, 1, 2, 6)","[(187, 210), (238, 45), (5, 76), (137, 198)]"
,4,"(0, 1, 3, 6)","[(187, 210), (238, 45), (59, 135), (137, 198)]"
,4,"(0, 1, 4, 6)","[(187, 210), (238, 45), (74, 161), (137, 198)]"
,4,"(0, 1, 6, 7)","[(187, 210), (238, 45), (137, 198), (54, 193)]"
,4,"(0, 4, 6, 7)","[(187, 210), (74, 161), (137, 198), (54, 193)]"
,4,"(0, 5, 6, 7)","[(187, 210), (50, 160), (137, 198), (54, 193)]"
