PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(2, 234)",2,"(0, 1)","[(2, 234), (255, 84)]"
"(255, 84)",2,"(0, 5)","[(2, 234), (25, 157)]"
"(229, 80)",2,"(0, 7)","[(2, 234), (4, 1)]"
"(205, 92)",2,"(1, 2)","[(255, 84), (229, 80)]"
"(47, 128)",2,"(1, 7)","[(255, 84), (4, 1)]"
"(25, 157)",2,"(2, 7)","[(229, 80), (4, 1)]"
"(26, 139)",2,"(4, 7)","[(47, 128), (4, 1)]"
"(4, 1)",2,"(6, 7)","[(26, 139), (4, 1)]"
,3,"(0, 1, 2)","[(2, 234), (255, 84), (229, 80)]"
,3,"(0, 1, 3)","[(2, 234), (255, 84), (205, 92)]"
,3,"(0, 1, 5)","[(2, 234), (255, 84), (25, 157)]"
,3,"(0, 5, 6)","[(2, 234), (25, 157), (26, 139)]"
,3,"(0, 5, 7)","[(2, 234), (25, 157), (4, 1)]"
,3,"(0, 6, 7)","[(2, 234), (26, 139), (4, 1)]"
,3,"(1, 2, 3)","[(255, 84), (229, 80), (205, 92)]"
,3,"(1, 2, 7)","[(255, 84), (229, 80), (4, 1)]"
,3,"(2, 3, 7)","[(229, 80), (205, 92), (4, 1)]"
,3,"(2, 4, 7)","[(229, 80), (47, 128), (4, 1)]"
,3,"(4, 6, 7)","[(47, 128), (26, 139), (4, 1)]"
,3,"(5, 6, 7)","[(25, 157), (26, 139), (4, 1)]"
,4,"(0, 1, 2, 3)","[(2, 234), (255, 84), (229, 80), (205, 92)]"
,4,"(0, 1, 3, 5)","[(2, 234), (255, 84), (205, 92), (25, 157)]"
,4,"(0, 1, 5, 6)","[(2, 234), (255, 84), (25, 157), (26, 139)]"
,4,"(0, 4, 5, 6)","[(2, 234), (47, 128), (25, 157), (26, 139)]"
,4,"(0, 5, 6, 7)","[(2, 234), (25, 157), (26, 139), (4, 1)]"
