PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(255, 12)",2,"(0, 1)","[(255, 12), (1, 33)]"
"(1, 33)",2,"(0, 5)","[(255, 12), (214, 96)]"
"(64, 81)",2,"(0, 7)","[(255, 12), (230, 243)]"
"(107, 70)",2,"(1, 2)","[(1, 33), (64, 81)]"
"(179, 90)",2,"(1, 7)","[(1, 33), (230, 243)]"
"(214, 96)",2,"(2, 7)","[(64, 81), (230, 243)]"
"(193, 148)",2,"(6, 7)","[(193, 148), (230, 243)]"
"(230, 243)",3,"(0, 1, 2)","[(255, 12), (1, 33), (64, 81)]"
,3,"(0, 1, 3)","[(255, 12), (1, 33), (107, 70)]"
,3,"(0, 1, 5)","[(255, 12), (1, 33), (214, 96)]"
,3,"(0, 4, 5)","[(255, 12), (179, 90), (214, 96)]"
,3,"(0, 5, 7)","[(255, 12), (214, 96), (230, 243)]"
,3,"(0, 6, 7)","[(255, 12), (193, 148), (230, 243)]"
,3,"(1, 2, 3)","[(1, 33), (64, 81), (107, 70)]"
,3,"(1, 2, 7)","[(1, 33), (64, 81), (230, 243)]"
,3,"(2, 6, 7)","[(64, 81), (193, 148), (230, 243)]"
,3,"(5, 6, 7)","[(214, 96), (193, 148), (230, 243)]"
,4,"(0, 1, 2, 3)","[(255, 12), (1, 33), (64, 81), (107, 70)]"
,4,"(0, 1, 3, 4)","[(255, 12), (1, 33), (107, 70), (179, 90)]"
,4,"(0, 1, 3, 5)","[(255, 12), (1, 33), (107, 70), (214, 96)]"
,4,"(0, 1, 4, 5)","[(255, 12), (1, 33), (179, 90), (214, 96)]"
,4,"(0, 3, 4, 5)","[(255, 12), (107, 70), (179, 90), (214, 96)]"
,4,"(0, 4, 5, 6)","[(255, 12), (179, 90), (214, 96), (193, 148)]"
,4,"(0, 4, 5, 7)","[(255, 12), (179, 90), (214, 96), (230, 243)]"
,4,"(0, 5, 6, 7)","[(255, 12), (214, 96), (193, 148), (230, 243)]"
