PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(12, 23)",2,"(0, 1)","[(12, 23), (98, 232)]"
"(98, 232)",2,"(0, 5)","[(12, 23), (118, 93)]"
"(157, 179)",2,"(0, 7)","[(12, 23), (243, 120)]"
"(123, 136)",2,"(1, 2)","[(98, 232), (157, 179)]"
"(124, 121)",2,"(1, 7)","[(98, 232), (243, 120)]"
"(118, 93)",2,"(2, 7)","[(157, 179), (243, 120)]"
"(201, 132)",2,"(6, 7)","[(201, 132), (243, 120)]"
"(243, 120)",3,"(0, 1, 2)","[(12, 23), (98, 232), (157, 179)]"
,3,"(0, 1, 3)","[(12, 23), (98, 232), (123, 136)]"
,3,"(0, 1, 5)","[(12, 23), (98, 232), (118, 93)]"
,3,"(0, 4, 5)","[(12, 23), (124, 121), (118, 93)]"
,3,"(0, 5, 7)","[(12, 23), (118, 93), (243, 120)]"
,3,"(0, 6, 7)","[(12, 23), (201, 132), (243, 120)]"
,3,"(1, 2, 3)","[(98, 232), (157, 179), (123, 136)]"
,3,"(1, 2, 6)","[(98, 232), (157, 179), (201, 132)]"
,3,"(1, 2, 7)","[(98, 232), (157, 179), (243, 120)]"
,3,"(2, 6, 7)","[(157, 179), (201, 132), (243, 120)]"
,3,"(5, 6, 7)","[(118, 93), (201, 132), (243, 120)]"
,4,"(0, 1, 2, 3)","[(12, 23), (98, 232), (157, 179), (123, 136)]"
,4,"(0, 1, 3, 4)","[(12, 23), (98, 232), (123, 136), (124, 121)]"
,4,"(0, 1, 3, 5)","[(12, 23), (98, 232), (123, 136), (118, 93)]"
,4,"(0, 1, 4, 5)","[(12, 23), (98, 232), (124, 121), (118, 93)]"
,4,"(0, 3, 4, 5)","[(12, 23), (123, 136), (124, 121), (118, 93)]"
,4,"(0, 4, 5, 7)","[(12, 23), (124, 121), (118, 93), (243, 120)]"
,4,"(0, 5, 6, 7)","[(12, 23), (118, 93), (201, 132), (243, 120)]"
