PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(88, 234)",2,"(0, 1)","[(88, 234), (254, 105)]"
"(254, 105)",2,"(0, 3)","[(88, 234), (106, 196)]"
"(183, 91)",2,"(0, 7)","[(88, 234), (2, 21)]"
"(106, 196)",2,"(1, 2)","[(254, 105), (183, 91)]"
"(129, 109)",2,"(1, 7)","[(254, 105), (2, 21)]"
"(94, 160)",2,"(2, 7)","[(183, 91), (2, 21)]"
"(75, 120)",2,"(6, 7)","[(75, 120), (2, 21)]"
"(2, 21)",3,"(0, 1, 2)","[(88, 234), (254, 105), (183, 91)]"
,3,"(0, 1, 3)","[(88, 234), (254, 105), (106, 196)]"
,3,"(0, 3, 5)","[(88, 234), (106, 196), (94, 160)]"
,3,"(0, 3, 7)","[(88, 234), (106, 196), (2, 21)]"
,3,"(0, 6, 7)","[(88, 234), (75, 120), (2, 21)]"
,3,"(1, 2, 3)","[(254, 105), (183, 91), (106, 196)]"
,3,"(1, 2, 4)","[(254, 105), (183, 91), (129, 109)]"
,3,"(1, 2, 7)","[(254, 105), (183, 91), (2, 21)]"
,3,"(2, 4, 7)","[(183, 91), (129, 109), (2, 21)]"
,3,"(2, 6, 7)","[(183, 91), (75, 120), (2, 21)]"
,3,"(4, 6, 7)","[(129, 109), (75, 120), (2, 21)]"
,3,"(5, 6, 7)","[(94, 160), (75, 120), (2, 21)]"
,4,"(0, 1, 2, 3)","[(88, 234), (254, 105), (183, 91), (106, 196)]"
,4,"(0, 1, 3, 5)","[(88, 234), (254, 105), (106, 196), (94, 160)]"
,4,"(0, 3, 5, 6)","[(88, 234), (106, 196), (94, 160), (75, 120)]"
,4,"(0, 3, 5, 7)","[(88, 234), (106, 196), (94, 160), (2, 21)]"
,4,"(0, 3, 6, 7)","[(88, 234), (106, 196), (75, 120), (2, 21)]"
,4,"(0, 5, 6, 7)","[(88, 234), (94, 160), (75, 120), (2, 21)]"
