PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(55, 236)",2,"(0, 1)","[(55, 236), (250, 203)]"
"(250, 203)",2,"(0, 4)","[(55, 236), (69, 211)]"
"(237, 196)",2,"(0, 5)","[(55, 236), (59, 192)]"
"(183, 197)",2,"(0, 7)","[(55, 236), (5, 20)]"
"(69, 211)",2,"(1, 2)","[(250, 203), (237, 196)]"
"(59, 192)",2,"(1, 7)","[(250, 203), (5, 20)]"
"(54, 156)",2,"(2, 7)","[(237, 196), (5, 20)]"
"(5, 20)",2,"(6, 7)","[(54, 156), (5, 20)]"
,3,"(0, 1, 2)","[(55, 236), (250, 203), (237, 196)]"
,3,"(0, 1, 4)","[(55, 236), (250, 203), (69, 211)]"
,3,"(0, 4, 5)","[(55, 236), (69, 211), (59, 192)]"
,3,"(0, 5, 7)","[(55, 236), (59, 192), (5, 20)]"
,3,"(0, 6, 7)","[(55, 236), (54, 156), (5, 20)]"
,3,"(1, 2, 3)","[(250, 203), (237, 196), (183, 197)]"
,3,"(1, 2, 7)","[(250, 203), (237, 196), (5, 20)]"
,3,"(2, 6, 7)","[(237, 196), (54, 156), (5, 20)]"
,3,"(5, 6, 7)","[(59, 192), (54, 156), (5, 20)]"
,4,"(0, 1, 2, 3)","[(55, 236), (250, 203), (237, 196), (183, 197)]"
,4,"(0, 1, 2, 4)","[(55, 236), (250, 203), (237, 196), (69, 211)]"
,4,"(0, 1, 3, 4)","[(55, 236), (250, 203), (183, 197), (69, 211)]"
,4,"(0, 1, 4, 5)","[(55, 236), (250, 203), (69, 211), (59, 192)]"
,4,"(0, 3, 4, 5)","[(55, 236), (183, 197), (69, 211), (59, 192)]"
,4,"(0, 4, 5, 6)","[(55, 236), (69, 211), (59, 192), (54, 156)]"
,4,"(0, 4, 5, 7)","[(55, 236), (69, 211), (59, 192), (5, 20)]"
,4,"(0, 5, 6, 7)","[(55, 236), (59, 192), (54, 156), (5, 20)]"
